Year,CensusBlock,City,State,HouseholdIncome,HouseholdIncomeMedian
2016,36047102600,New York,NY,72589,11240
2016,36005036000,New York,NY,63403,10476
2016,36005035900,New York,NY,25341,6117
2016,36081010200,New York,NY,51722,11002
2016,36047102800,New York,NY,73000,25974
2016,36081120100,New York,NY,45000,18499
2016,36005035800,New York,NY,66458,6050
2016,36047103400,New York,NY,23133,5908
2016,36081120300,New York,NY,68036,29245
2016,36081010100,New York,NY,61490,10439
2016,36047105801,New York,NY,20305,7624
2016,36005035600,New York,NY,63984,10624
2016,36081120500,New York,NY,27098,5724
2016,36081010000,New York,NY,76090,33247
2016,36047105804,New York,NY,28663,6693
2016,36005035100,New York,NY,74961,8834
2016,36005035000,New York,NY,53802,16009
2016,36047107000,New York,NY,80663,22971
2016,36081120700,New York,NY,72841,11962
2016,36081009800,New York,NY,46131,11367
2016,36047107800,New York,NY,63563,4912
2016,36005034800,New York,NY,36161,4222
2016,36081121500,New York,NY,63409,4988
2016,36081009700,New York,NY,78424,10833
2016,36047109800,New York,NY,46701,5240
2016,36005034500,New York,NY,57044,16257
2016,36005034400,New York,NY,61346,10553
2016,36047110400,New York,NY,45278,18481
2016,36081122300,New York,NY,69292,12060
2016,36081009600,New York,NY,83165,15210
2016,36047110600,New York,NY,22321,7147
2016,36005034300,New York,NY,71810,4107
2016,36081122701,New York,NY,57727,7475
2016,36081009500,New York,NY,67955,9900
2016,36047111000,New York,NY,16449,2717
2016,36005034200,New York,NY,48690,8611
2016,36005034000,New York,NY,35058,8866
2016,36047111600,New York,NY,37917,6957
2016,36081122702,New York,NY,24177,2922
2016,36081009400,New York,NY,51637,8315
2016,36047111800,New York,NY,35313,8582
2016,36005033800,New York,NY,41875,10254
2016,36081124100,New York,NY,63850,9790
2016,36081009100,New York,NY,61754,14662
2016,36047112000,New York,NY,25669,10689
2016,36005033700,New York,NY,87500,10531
2016,36005033600,New York,NY,32523,8112
2016,36047112200,New York,NY,29699,7647
2016,36081124700,New York,NY,76458,19078
2016,36081008800,New York,NY,80898,12305
2016,36047112400,New York,NY,44489,20804
2016,36005033500,New York,NY,98542,18361
2016,36081125700,New York,NY,56357,22952
2016,36081008700,New York,NY,23648,5708
2016,36047112600,New York,NY,41097,10997
2016,36005033400,New York,NY,45833,11765
2016,36005033202,New York,NY,42650,10882
2016,36047112800,New York,NY,38987,11466
2016,36081126500,New York,NY,55882,20127
2016,36081008600,New York,NY,76010,10437
2016,36047113000,New York,NY,28164,9874
2016,36005033201,New York,NY,44524,6876
2016,36081126700,New York,NY,81379,8013
2016,36081008500,New York,NY,43102,8880
2016,36047113200,New York,NY,50952,12815
2016,36005033000,New York,NY,37648,5883
2016,36005032800,New York,NY,26444,8358
2016,36047113400,New York,NY,19191,6264
2016,36081127700,New York,NY,116734,22099
2016,36081008300,New York,NY,50343,8648
2016,36047114201,New York,NY,36272,4365
2016,36005032600,New York,NY,57177,19531
2016,36081128300,New York,NY,43889,8926
2016,36081008100,New York,NY,78750,34328
2016,36047114202,New York,NY,49662,7357
2016,36005032400,New York,NY,25625,8402
2016,36005032300,New York,NY,89004,10017
2016,36047114400,New York,NY,21824,10664
2016,36081129102,New York,NY,99973,26846
2016,36081007900,New York,NY,51031,14070
2016,36047114600,New York,NY,42308,12060
2016,36005031800,New York,NY,62391,15887
2016,36081129103,New York,NY,63831,14163
2016,36081007700,New York,NY,73750,9410
2016,36047115000,New York,NY,40227,13774
2016,36005031600,New York,NY,62692,14391
2016,36005031400,New York,NY,82778,10027
2016,36047115200,New York,NY,36176,8185
2016,36081129104,New York,NY,81058,13731
2016,36081007500,New York,NY,72786,11416
2016,36047115600,New York,NY,15433,9702
2016,36005031200,New York,NY,68276,10558
2016,36081130100,New York,NY,63255,9244
2016,36081007300,New York,NY,62078,10922
2016,36047115800,New York,NY,47230,16399
2016,36005031000,New York,NY,81709,10067
2016,36005030900,New York,NY,103709,13641
2016,36047116000,New York,NY,28750,7007
2016,36081133300,New York,NY,100536,22642
2016,36081007100,New York,NY,72367,7680
2016,36047116200,New York,NY,43359,9544
2016,36005030701,New York,NY,84453,12878
2016,36081133900,New York,NY,116875,15316
2016,36081006900,New York,NY,52566,9175
2016,36047116400,New York,NY,50060,12529
2016,36005030200,New York,NY,52406,5215
2016,36005030100,New York,NY,76000,16454
2016,36047116600,New York,NY,39821,5906
2016,36081134100,New York,NY,84107,13144
2016,36081006502,New York,NY,67717,19741
2016,36047116800,New York,NY,36750,16349
2016,36005030000,New York,NY,59770,10753
2016,36081134700,New York,NY,58700,7705
2016,36081006501,New York,NY,59118,9634
2016,36047117000,New York,NY,36813,6707
2016,36005029700,New York,NY,87396,10604
2016,36005029600,New York,NY,51500,4839
2016,36047117201,New York,NY,55594,8381
2016,36081136700,New York,NY,61746,7015
2016,36081006300,New York,NY,65670,10021
2016,36047117202,New York,NY,51157,11264
2016,36005029500,New York,NY,101875,12703
2016,36081137700,New York,NY,65591,6851
2016,36081006202,New York,NY,54545,14986
2016,36047117400,New York,NY,51891,6671
2016,36005029302,New York,NY,96710,6344
2016,36005029301,New York,NY,103555,8815
2016,36047117601,New York,NY,46389,6244
2016,36081138501,New York,NY,64176,16517
2016,36081006201,New York,NY,59631,13353
2016,36047117602,New York,NY,40020,10070
2016,36005028900,New York,NY,48750,7371
2016,36081139900,New York,NY,98345,12557
2016,36081006100,New York,NY,59118,6442
2016,36047117800,New York,NY,45536,14597
2016,36005028800,New York,NY,101351,19392
2016,36005028700,New York,NY,52342,7935
2016,36047118201,New York,NY,45147,9841
2016,36081140300,New York,NY,73681,13998
2016,36081005900,New York,NY,71429,16300
2016,36047118202,New York,NY,50962,18248
2016,36005028600,New York,NY,74861,17847
2016,36081140901,New York,NY,100536,37275
2016,36081005800,New York,NY,69535,13704
2016,36047118400,New York,NY,51019,8858
2016,36005028500,New York,NY,59556,7718
2016,36005028400,New York,NY,98482,2579
2016,36047118600,New York,NY,41711,11527
2016,36081140902,New York,NY,101397,6586
2016,36081005700,New York,NY,60991,8814
2016,36047118800,New York,NY,39773,11555
2016,36005028300,New York,NY,23911,6530
2016,36081141700,New York,NY,75417,13973
2016,36081005500,New York,NY,59620,6183
2016,36047119000,New York,NY,31563,9844
2016,36005028100,New York,NY,61404,6499
2016,36005027900,New York,NY,59426,9484
2016,36047119200,New York,NY,43713,13015
2016,36081142900,New York,NY,82314,5873
2016,36081005400,New York,NY,63628,13199
2016,36047119400,New York,NY,31170,10085
2016,36005027700,New York,NY,33484,8100
2016,36081143500,New York,NY,73625,20315
2016,36081005300,New York,NY,60496,16841
2016,36047119600,New York,NY,30905,6250
2016,36005027600,New York,NY,60000,15252
2016,36005027402,New York,NY,70852,12871
2016,36047119800,New York,NY,27596,9847
2016,36081144100,New York,NY,100359,6699
2016,36081005200,New York,NY,54076,8669
2016,36047120000,New York,NY,32500,6454
2016,36005027401,New York,NY,83293,8532
2016,36081144700,New York,NY,76250,13402
2016,36081005100,New York,NY,46588,4945
2016,36047120200,New York,NY,39485,14080
2016,36005027300,New York,NY,39367,8034
2016,36005026900,New York,NY,36433,5511
2016,36047120800,New York,NY,36197,4290
2016,36081145101,New York,NY,79886,9975
2016,36081004700,New York,NY,32168,7344
2016,36047121000,New York,NY,18777,7101
2016,36005026702,New York,NY,36382,7834
2016,36081145102,New York,NY,90474,15014
2016,36081004500,New York,NY,72240,11944
2016,36047121400,New York,NY,21285,6228
2016,36005026701,New York,NY,27365,13584
2016,36005026602,New York,NY,43480,9017
2016,36047122000,New York,NY,44930,10305
2016,36081145900,New York,NY,86000,29638
2016,36081004401,New York,NY,54583,7722
2016,36047123700,New York,NY,30528,6017
2016,36005026601,New York,NY,58125,7143
2016,36081146300,New York,NY,83322,20353
2016,36081004300,New York,NY,28000,9368
2016,36047150200,New York,NY,105188,24419
2016,36005026500,New York,NY,28625,9059
2016,36005026400,New York,NY,66571,11369
2016,36047152200,New York,NY,85147,22920
2016,36081146700,New York,NY,71136,19704
2016,36081004200,New York,NY,50487,4573
2016,36061000201,New York,NY,21102,5782
2016,36005026300,New York,NY,28626,7884
2016,36081147100,New York,NY,73125,12339
2016,36081004002,New York,NY,83466,22125
2016,36061000202,New York,NY,32411,5925
2016,36005026100,New York,NY,70956,7681
2016,36005025700,New York,NY,29736,8664
2016,36061000600,New York,NY,18641,4140
2016,36081147900,New York,NY,81031,16065
2016,36081004001,New York,NY,56607,19823
2016,36061000700,New York,NY,120291,16357
2016,36005025600,New York,NY,41361,6243
2016,36081148300,New York,NY,120766,23323
2016,36081003900,New York,NY,41477,7487
2016,36061000800,New York,NY,31129,4504
2016,36005025500,New York,NY,26283,7566
2016,36005025400,New York,NY,53031,3374
2016,36061000900,New York,NY,158125,28789
2016,36081150701,New York,NY,94375,7728
2016,36081003800,New York,NY,57614,15038
2016,36061001001,New York,NY,75192,13625
2016,36005025300,New York,NY,29427,5035
2016,36081150702,New York,NY,78258,13854
2016,36081003600,New York,NY,77005,7317
2016,36061001002,New York,NY,16464,4653
2016,36005025200,New York,NY,56932,18207
2016,36005025100,New York,NY,26048,3808
2016,36061001200,New York,NY,51474,17545
2016,36081152901,New York,NY,83393,17818
2016,36081003400,New York,NY,67292,17769
2016,36061001300,New York,NY,124313,8863
2016,36005025000,New York,NY,71563,23927
2016,36081152902,New York,NY,77468,17308
2016,36081003300,New York,NY,56768,6513
2016,36061001401,New York,NY,75556,18425
2016,36005024800,New York,NY,60417,13189
2016,36005024700,New York,NY,41859,4810
2016,36061001402,New York,NY,26971,8185
2016,36081155101,New York,NY,63368,10491
2016,36081003200,New York,NY,61169,8039
2016,36061001501,New York,NY,85426,12847
2016,36005024600,New York,NY,62444,17579
2016,36081155102,New York,NY,88899,12058
2016,36081003100,New York,NY,57727,14947
2016,36061001502,New York,NY,145387,13270
2016,36005024502,New York,NY,28382,12275
2016,36005024501,New York,NY,21892,5587
2016,36061001600,New York,NY,42986,10903
2016,36005024400,New York,NY,54375,11251
2016,36081003000,New York,NY,44265,12967
2016,36061001800,New York,NY,61750,11431
2016,36081157101,New York,NY,80931,4812
2016,36005024300,New York,NY,19879,2377
2016,36081002800,New York,NY,61184,13327
2016,36061002000,New York,NY,15490,2621
2016,36081157102,New York,NY,77292,8947
2016,36005024100,New York,NY,25000,5158
2016,36061002100,New York,NY,250001,
2016,36005024000,New York,NY,32834,5936
2016,36081002600,New York,NY,79438,10850
2016,36061002201,New York,NY,33700,6979
2016,36081157901,New York,NY,93466,17574
2016,36005023900,New York,NY,20553,4898
2016,36081002500,New York,NY,15474,2047
2016,36061002202,New York,NY,88099,13097
2016,36081157902,New York,NY,103125,18652
2016,36005023800,New York,NY,46484,12166
2016,36061002400,New York,NY,18354,3741
2016,36005023704,New York,NY,21822,2506
2016,36081002400,New York,NY,60400,9698
2016,36061002500,New York,NY,16324,2013
2016,36081157903,New York,NY,82148,11699
2016,36005023703,New York,NY,29447,4903
2016,36081002200,New York,NY,64286,26398
2016,36061002601,New York,NY,56420,17891
2016,36081161700,New York,NY,76045,13950
2016,36005023702,New York,NY,32176,4302
2016,36061002602,New York,NY,73056,19261
2016,36005023600,New York,NY,39318,11033
2016,36081002000,New York,NY,87115,12727
2016,36061002700,New York,NY,56422,16905
2016,36081162100,New York,NY,65114,13697
2016,36005023502,New York,NY,21167,3232
2016,36081001900,New York,NY,123250,11922
2016,36061002800,New York,NY,35440,9780
2016,36085000300,New York,NY,70078,11570
2016,36005023501,New York,NY,25854,7547
2016,36061002900,New York,NY,30434,5123
2016,36005023302,New York,NY,25710,6313
2016,36081001800,New York,NY,59565,19184
2016,36061003001,New York,NY,71591,12271
2016,36085000600,New York,NY,35893,18987
2016,36005023301,New York,NY,23023,8382
2016,36081001600,New York,NY,62788,20279
2016,36061003002,New York,NY,52479,12813
2016,36085000700,New York,NY,45951,8010
2016,36005023200,New York,NY,51850,9456
2016,36061003100,New York,NY,185833,53016
2016,36005023100,New York,NY,26477,9248
2016,36081001400,New York,NY,64296,15018
2016,36061003200,New York,NY,66835,16369
2016,36085000800,New York,NY,78014,7402
2016,36005023000,New York,NY,37788,9983
2016,36081001200,New York,NY,65000,6526
2016,36061003300,New York,NY,207460,110580
2016,36085000900,New York,NY,47868,9044
2016,36005022902,New York,NY,27743,10338
2016,36061003400,New York,NY,77254,10669
2016,36005022901,New York,NY,28750,7197
2016,36081001000,New York,NY,64821,11661
2016,36061003601,New York,NY,48990,10856
2016,36085001100,New York,NY,45337,11925
2016,36005022800,New York,NY,50904,6974
2016,36081000800,New York,NY,70417,19265
2016,36061003602,New York,NY,77778,21487
2016,36085001700,New York,NY,31250,25074
2016,36005022703,New York,NY,43106,10106
2016,36061003700,New York,NY,145000,23352
2016,36005022702,New York,NY,23438,16656
2016,36081000700,New York,NY,107448,16950
2016,36061003800,New York,NY,60450,13834
2016,36085001800,New York,NY,67000,24574
2016,36005022701,New York,NY,30218,3089
2016,36081000600,New York,NY,73063,6175
2016,36061003900,New York,NY,158646,33840
2016,36085002001,New York,NY,89792,16823
2016,36005022500,New York,NY,29273,3070
2016,36061004000,New York,NY,87276,16302
2016,36005022404,New York,NY,43856,9001
2016,36081000400,New York,NY,52266,11246
2016,36061004100,New York,NY,76522,19442
2016,36085002002,New York,NY,90598,13620
2016,36005022403,New York,NY,38967,10551
2016,36081000200,New York,NY,67326,16510
2016,36061004200,New York,NY,142500,31424
2016,36085002100,New York,NY,52895,17380
2016,36005022401,New York,NY,46250,6507
2016,36061004300,New York,NY,69363,5365
2016,36005022300,New York,NY,23947,4985
2016,36081000100,New York,NY,130592,8836
2016,36061004400,New York,NY,94000,7595
2016,36085002700,New York,NY,33750,15884
2016,36005022200,New York,NY,40221,10226
2016,36061031704,New York,NY,156984,42141
2016,36061004500,New York,NY,140813,60524
2016,36085002900,New York,NY,27063,3812
2016,36005022102,New York,NY,19933,2225
2016,36061004700,New York,NY,120319,35583
2016,36005022101,New York,NY,27000,5800
2016,36061031703,New York,NY,180742,31554
2016,36061004800,New York,NY,112500,18067
2016,36085003300,New York,NY,87647,18831
2016,36005022000,New York,NY,26458,7021
2016,36061030900,New York,NY,27675,4900
2016,36061004900,New York,NY,102161,12058
2016,36085003600,New York,NY,65625,6515
2016,36005021900,New York,NY,23092,9712
2016,36061005000,New York,NY,126036,43832
2016,36005021800,New York,NY,34313,11438
2016,36061030700,New York,NY,72212,12819
2016,36061005200,New York,NY,170865,28010
2016,36085003900,New York,NY,67727,10267
2016,36005021700,New York,NY,23963,5841
2016,36061030300,New York,NY,58190,6735
2016,36061005400,New York,NY,129735,25584
2016,36085004000,New York,NY,40971,13443
2016,36005021602,New York,NY,42835,5491
2016,36061005501,New York,NY,151234,22490
2016,36005021601,New York,NY,26152,5056
2016,36061029900,New York,NY,24625,5127
2016,36061005502,New York,NY,112768,36867
2016,36085004700,New York,NY,73362,22284
2016,36005021502,New York,NY,19494,4397
2016,36061029500,New York,NY,66127,10689
2016,36061005600,New York,NY,121507,38627
2016,36085005000,New York,NY,69327,15687
2016,36005021501,New York,NY,26817,8720
2016,36061005700,New York,NY,138798,27534
2016,36005021302,New York,NY,31443,8720
2016,36061029300,New York,NY,34688,7570
2016,36061005800,New York,NY,175625,72836
2016,36085005900,New York,NY,83603,19865
2016,36005021301,New York,NY,16420,9356
2016,36061029100,New York,NY,30878,6710
2016,36061005900,New York,NY,113984,27709
2016,36085006400,New York,NY,53956,12517
2016,36005021200,New York,NY,53904,7543
2016,36061006000,New York,NY,109167,10809
2016,36005021100,New York,NY,25884,2782
2016,36061028700,New York,NY,47477,12507
2016,36061006100,New York,NY,115602,32590
2016,36085006700,New York,NY,98438,14836
2016,36005021002,New York,NY,54393,11423
2016,36061028500,New York,NY,32164,9126
2016,36061006200,New York,NY,102866,14464
2016,36085007000,New York,NY,71406,13789
2016,36005021001,New York,NY,50400,6984
2016,36061006300,New York,NY,120244,21440
2016,36005020900,New York,NY,31396,8164
2016,36061028300,New York,NY,51948,8030
2016,36061006400,New York,NY,107043,12789
2016,36085007400,New York,NY,77292,11523
2016,36005020601,New York,NY,51293,20677
2016,36061028100,New York,NY,101477,12185
2016,36061006500,New York,NY,101772,9544
2016,36085007500,New York,NY,46006,10171
2016,36005020502,New York,NY,15776,3091
2016,36061006600,New York,NY,67612,14893
2016,36005020501,New York,NY,23194,10874
2016,36061027900,New York,NY,46395,4373
2016,36061006700,New York,NY,93063,19067
2016,36085007700,New York,NY,44615,9343
2016,36005020400,New York,NY,42383,13700
2016,36061027700,New York,NY,25896,6298
2016,36061006800,New York,NY,123388,22412
2016,36085008100,New York,NY,40769,15662
2016,36005020200,New York,NY,34938,8711
2016,36061006900,New York,NY,209167,36862
2016,36005020100,New York,NY,30281,7991
2016,36061027500,New York,NY,91528,14286
2016,36061007000,New York,NY,98036,17328
2016,36085009601,New York,NY,61598,5721
2016,36005020000,New York,NY,44702,7750
2016,36061027300,New York,NY,75180,10961
2016,36061007100,New York,NY,127904,11686
2016,36085009602,New York,NY,80184,14843
2016,36005019900,New York,NY,33402,9834
2016,36061007200,New York,NY,102045,16473
2016,36005019700,New York,NY,21616,6455
2016,36061027100,New York,NY,53842,9999
2016,36061007300,New York,NY,96641,21513
2016,36085009700,New York,NY,71812,10201
2016,36005019500,New York,NY,27294,4267
2016,36061026900,New York,NY,33073,4936
2016,36061007400,New York,NY,121217,30485
2016,36085010500,New York,NY,65870,13582
2016,36005019400,New York,NY,55833,9981
2016,36061007500,New York,NY,126957,10610
2016,36005019300,New York,NY,22500,6043
2016,36061026700,New York,NY,36935,4649
2016,36061007600,New York,NY,102153,25716
2016,36085011201,New York,NY,76050,16895
2016,36005018900,New York,NY,22014,7114
2016,36061026500,New York,NY,66217,8635
2016,36061007700,New York,NY,122008,23010
2016,36085011202,New York,NY,76014,22686
2016,36005018500,New York,NY,28496,5902
2016,36061007800,New York,NY,108306,23703
2016,36005018400,New York,NY,62230,8679
2016,36061026300,New York,NY,28630,3193
2016,36061007900,New York,NY,90735,34468
2016,36085011401,New York,NY,32788,12498
2016,36005018302,New York,NY,28822,4265
2016,36061026100,New York,NY,31960,5182
2016,36061008000,New York,NY,111802,24597
2016,36085011402,New York,NY,81563,23282
2016,36005018301,New York,NY,30104,6835
2016,36061008100,New York,NY,123649,17676
2016,36005018102,New York,NY,36755,4594
2016,36061025900,New York,NY,55903,10387
2016,36061008200,New York,NY,120933,25401
2016,36085012100,New York,NY,109023,12458
2016,36005018101,New York,NY,24953,5814
2016,36061025700,New York,NY,76832,4932
2016,36061008300,New York,NY,68725,26246
2016,36085012200,New York,NY,92083,18681
2016,36005017902,New York,NY,19912,18150
2016,36061008400,New York,NY,105000,31606
2016,36005017901,New York,NY,28987,6325
2016,36061025500,New York,NY,45852,20060
2016,36061008601,New York,NY,149907,39896
2016,36085012500,New York,NY,61042,27301
2016,36005017702,New York,NY,26946,8479
2016,36061025300,New York,NY,47650,10268
2016,36061008603,New York,NY,144963,33850
2016,36085012804,New York,NY,68015,12435
2016,36005017701,New York,NY,24847,6444
2016,36061008700,New York,NY,127184,32475
2016,36005017500,New York,NY,26690,6917
2016,36061025100,New York,NY,30882,8372
2016,36061008800,New York,NY,92300,17420
2016,36085012805,New York,NY,71375,14617
2016,36005017300,New York,NY,17500,4063
2016,36061024900,New York,NY,40694,12450
2016,36061008900,New York,NY,96429,18362
2016,36085012806,New York,NY,53376,6357
2016,36005016900,New York,NY,25000,13209
2016,36061009000,New York,NY,130232,15367
2016,36005016700,New York,NY,26250,4990
2016,36061024700,New York,NY,42837,15050
2016,36061009100,New York,NY,104330,11140
2016,36085013201,New York,NY,104444,20200
2016,36005016600,New York,NY,68864,17421
2016,36061024500,New York,NY,38321,5229
2016,36061009200,New York,NY,120769,28296
2016,36085013203,New York,NY,82443,15428
2016,36005016500,New York,NY,25431,4641
2016,36061009300,New York,NY,74828,16591
2016,36005016400,New York,NY,65000,10088
2016,36061024302,New York,NY,18345,4759
2016,36061009400,New York,NY,199167,181231
2016,36085013204,New York,NY,84866,12415
2016,36061024301,New York,NY,48438,10318
2016,36061009500,New York,NY,157339,49432
2016,36005016200,New York,NY,70813,31264
2016,36085013301,New York,NY,13818,3463
2016,36061009600,New York,NY,136406,41798
2016,36005016100,New York,NY,15625,5664
2016,36061024200,New York,NY,19531,5809
2016,36061009700,New York,NY,42599,10898
2016,36005016000,New York,NY,80500,11807
2016,36085013302,New York,NY,37813,20578
2016,36061024100,New York,NY,47743,15882
2016,36061009800,New York,NY,127573,19137
2016,36005015900,New York,NY,15033,4218
2016,36085013400,New York,NY,74427,10752
2016,36061009900,New York,NY,130266,20016
2016,36005015800,New York,NY,67115,20982
2016,36061023900,New York,NY,33217,4205
2016,36061010000,New York,NY,91827,36762
2016,36005015700,New York,NY,33661,5280
2016,36085013800,New York,NY,82361,26805
2016,36061023802,New York,NY,113750,25669
2016,36061010100,New York,NY,146198,26374
2016,36005015500,New York,NY,17438,3601
2016,36085014100,New York,NY,62500,16032
2016,36061010200,New York,NY,165083,64161
2016,36005015300,New York,NY,18655,4530
2016,36061023801,New York,NY,82410,12624
2016,36061010300,New York,NY,88929,18740
2016,36005015200,New York,NY,70441,7227
2016,36085014604,New York,NY,72969,12239
2016,36061023700,New York,NY,42054,15424
2016,36061010400,New York,NY,112500,17752
2016,36005015100,New York,NY,32782,8621
2016,36085014605,New York,NY,103565,16351
2016,36061010601,New York,NY,123304,16653
2016,36005014900,New York,NY,25057,6419
2016,36061023600,New York,NY,35246,4269
2016,36061010602,New York,NY,123320,21036
2016,36005014702,New York,NY,18276,2883
2016,36085014606,New York,NY,101082,7354
2016,36061023502,New York,NY,32440,6937
2016,36061010800,New York,NY,124740,24402
2016,36005014701,New York,NY,16170,6789
2016,36085014607,New York,NY,82551,11927
2016,36005014500,New York,NY,24301,9383
2016,36061023501,New York,NY,36190,7605
2016,36061011000,New York,NY,106872,8270
2016,36005014400,New York,NY,24034,8391
2016,36085014608,New York,NY,93385,10717
2016,36061023400,New York,NY,32378,14567
2016,36061011100,New York,NY,111500,13467
2016,36005014300,New York,NY,16793,5395
2016,36085014700,New York,NY,84310,17282
2016,36061011201,New York,NY,132788,35412
2016,36005014100,New York,NY,30408,7000
2016,36061023300,New York,NY,50428,4742
2016,36061011202,New York,NY,187500,45263
2016,36005013800,New York,NY,70598,16766
2016,36085015100,New York,NY,89643,18742
2016,36061023200,New York,NY,31769,3391
2016,36061011203,New York,NY,116250,26202
2016,36005013500,New York,NY,25947,8497
2016,36085015601,New York,NY,100964,15047
2016,36061011300,New York,NY,90938,68826
2016,36005013300,New York,NY,21731,7551
2016,36061023100,New York,NY,43538,11669
2016,36061011401,New York,NY,180607,39721
2016,36005013200,New York,NY,100258,8164
2016,36085015602,New York,NY,95179,23937
2016,36061023000,New York,NY,33926,5591
2016,36061011402,New York,NY,150947,33023
2016,36005013100,New York,NY,29114,8011
2016,36085015603,New York,NY,90925,12682
2016,36061011500,New York,NY,95425,16727
2016,36005013000,New York,NY,76488,18363
2016,36061022900,New York,NY,42776,8025
2016,36061011600,New York,NY,73931,15466
2016,36005012901,New York,NY,20243,6458
2016,36085016901,New York,NY,73594,16349
2016,36061022800,New York,NY,31490,9248
2016,36061011700,New York,NY,119927,9245
2016,36005012701,New York,NY,18777,3218
2016,36085017005,New York,NY,96500,9648
2016,36061011800,New York,NY,133594,35055
2016,36005012500,New York,NY,28359,6099
2016,36061022700,New York,NY,50994,15948
2016,36061011900,New York,NY,12903,4374
2016,36005012300,New York,NY,24474,6825
2016,36085017007,New York,NY,79107,13659
2016,36061022600,New York,NY,39552,5933
2016,36061012000,New York,NY,163417,33815
2016,36005012102,New York,NY,18692,3578
2016,36085017008,New York,NY,82750,12691
2016,36061012100,New York,NY,64303,13608
2016,36005012101,New York,NY,29294,5573
2016,36061022500,New York,NY,48382,11556
2016,36061012200,New York,NY,151346,38343
2016,36005011900,New York,NY,23224,5308
2016,36085017009,New York,NY,100181,8178
2016,36061022400,New York,NY,30255,8622
2016,36061012400,New York,NY,111441,18325
2016,36005011800,New York,NY,85048,10503
2016,36085017010,New York,NY,88477,19416
2016,36061012500,New York,NY,152569,17377
2016,36005011700,New York,NY,26500,9167
2016,36061022302,New York,NY,25309,4217
2016,36061012600,New York,NY,116105,31292
2016,36005011502,New York,NY,22321,6909
2016,36085017011,New York,NY,83400,12220
2016,36061022301,New York,NY,37583,5325
2016,36061012700,New York,NY,71772,7927
2016,36085017012,New York,NY,83125,17721
2016,36005009800,New York,NY,54007,16430
2016,36061012800,New York,NY,161619,37386
2016,36005009600,New York,NY,47250,10122
2016,36061022200,New York,NY,38276,21548
2016,36061012900,New York,NY,110592,21573
2016,36085017300,New York,NY,34667,12952
2016,36005009300,New York,NY,30811,5859
2016,36061022102,New York,NY,41635,13171
2016,36061013000,New York,NY,191607,47863
2016,36085017600,New York,NY,105721,14828
2016,36005009200,New York,NY,38708,10307
2016,36061013100,New York,NY,92563,20419
2016,36005009000,New York,NY,28631,11409
2016,36061022000,New York,NY,53203,13605
2016,36061013200,New York,NY,85828,7184
2016,36085017700,New York,NY,104028,26636
2016,36005008900,New York,NY,26711,10402
2016,36061021900,New York,NY,21585,5374
2016,36061013300,New York,NY,84018,21138
2016,36085018100,New York,NY,115938,15763
2016,36005008700,New York,NY,29152,4592
2016,36061013400,New York,NY,102165,14535
2016,36005008600,New York,NY,21747,5182
2016,36061021800,New York,NY,48429,6061
2016,36061013500,New York,NY,72316,15063
2016,36085018701,New York,NY,85268,21199
2016,36005008500,New York,NY,28403,8343
2016,36061021600,New York,NY,59670,11937
2016,36061013600,New York,NY,101554,15789
2016,36085018702,New York,NY,82197,27718
2016,36005008400,New York,NY,66958,18804
2016,36061013700,New York,NY,132205,31706
2016,36005008300,New York,NY,22704,7720
2016,36061021500,New York,NY,31401,10216
2016,36061013800,New York,NY,122090,22624
2016,36085018901,New York,NY,65421,9721
2016,36005007900,New York,NY,25651,7518
2016,36061021400,New York,NY,51538,4778
2016,36061013900,New York,NY,98608,21369
2016,36085018902,New York,NY,73945,16364
2016,36005007800,New York,NY,40083,15242
2016,36061014000,New York,NY,124544,18122
2016,36005007700,New York,NY,30912,8027
2016,36061021303,New York,NY,36759,10279
2016,36061014200,New York,NY,235083,132470
2016,36085019700,New York,NY,98167,16713
2016,36005007600,New York,NY,34778,5984
2016,36061021200,New York,NY,54007,6644
2016,36061014401,New York,NY,105469,21452
2016,36085019800,New York,NY,100082,19505
2016,36005007500,New York,NY,26401,5516
2016,36061014402,New York,NY,123438,14836
2016,36005007400,New York,NY,39375,8454
2016,36061021100,New York,NY,47019,18312
2016,36061014500,New York,NY,154005,34318
2016,36085020100,New York,NY,80357,7959
2016,36005007300,New York,NY,19925,5223
2016,36061021000,New York,NY,29932,7090
2016,36061014601,New York,NY,115288,23313
2016,36085020700,New York,NY,31040,6983
2016,36005007200,New York,NY,35032,8004
2016,36061014602,New York,NY,91905,6106
2016,36005007100,New York,NY,37744,7056
2016,36061020901,New York,NY,22212,8809
2016,36061014700,New York,NY,169963,22579
2016,36085020801,New York,NY,80567,9669
2016,36005007000,New York,NY,33412,6278
2016,36061020800,New York,NY,55370,26669
2016,36061014801,New York,NY,162857,35620
2016,36085020803,New York,NY,101176,14475
2016,36005006900,New York,NY,26513,4859
2016,36061014802,New York,NY,125714,26385
2016,36005006800,New York,NY,47863,12226
2016,36061020701,New York,NY,70391,13835
2016,36061014900,New York,NY,152335,30820
2016,36085020804,New York,NY,95417,12092
2016,36005006700,New York,NY,20945,3405
2016,36061020600,New York,NY,35795,14469
2016,36061015001,New York,NY,142679,47984
2016,36085021300,New York,NY,57659,14025
2016,36005006500,New York,NY,22365,5282
2016,36061015002,New York,NY,162984,50953
2016,36005006400,New York,NY,27917,8736
2016,36061020500,New York,NY,114265,23826
