ZIPCode,CensusBlock,,
39452,28039950200,,
39565,28059040201,,
39824,13099090200,,
40008,21179930100,,
40033,21155970700,,
40059,21111007502,,
40059,21185030802,,
40078,21229930100,,
40219,21111011907,,
40219,21111011901,,
40175,21163970301,,
40175,21163970302,,
40175,21027960501,,
40175,21093000300,,
40258,21111012407,,
40205,21111008700,,
40205,21111013100,,
40379,21209040501,,
40601,21073071000,,
40601,21211040102,,
41003,21191930300,,
40744,21125971001,,
40744,21125970400,,
40744,21125970500,,
41030,21081920200,,
41015,21117063702,,
41015,21117061100,,
40504,21067001900,,
40504,21067002500,,
40504,21067001000,,
40511,21067003702,,
41180,21063920200,,
41257,21115960100,,
41055,21201970100,,
41055,21161960500,,
41055,21161960100,,
41366,21025920400,,
41263,21115960100,,
41837,21133950401,,
42002,21145030700,,
41855,21133950200,,
41839,21119960100,,
41855,21133950402,,
42337,21177960700,,
42372,21149970500,,
42087,21007950300,,
42451,21101020702,,
42455,21233960100,,
42544,21207960400,,
43056,39119911300,,
42633,21231920100,,
43072,39021011001,,
43068,39089756202,,
43078,39021011504,,
43210,39049001121,,
43119,39049008162,,
43130,39045031700,,
43130,39045030900,,
43138,39073965300,,
43130,39045031400,,
43130,39045032600,,
43516,39069000600,,
43604,39095002700,,
43604,39095010300,,
43912,39013010200,,
43903,39019720600,,
43720,39119912600,,
43723,39059978000,,
43933,39013011000,,
44011,39093013200,,
44011,39093013100,,
44062,39055312100,,
44062,39055311300,,
44104,39035120200,,
44104,39035120400,,
44120,39035183100,,
44120,39035183605,,
44120,39035183604,,
44120,39035120802,,
44128,39035120802,,
44128,39035121700,,
44128,39035121800,,
44129,39035177103,,
44129,39035177607,,
44129,39035177202,,
44133,39035175105,,
44133,39035177607,,
44254,39103412000,,
44305,39153502300,,
44305,39153509000,,
44212,39103415300,,
44212,39103415200,,
44212,39103416000,,
44313,39153506100,,
44406,39099812900,,
44647,39151714000,,
44654,39075976802,,
44654,39075976500,,
44628,39075976600,,
44628,39075976500,,
44685,39153531500,,
44683,39067975800,,
44481,39155931000,,
44481,39155920700,,
44485,39155920600,,
44491,39155930500,,
44485,39155921200,,
44721,39151712102,,
44710,39151701200,,
44721,39151712700,,
44811,39077916000,,
44830,39147963000,,
44830,39173022200,,
45202,39061000900,,
45215,39061022700,,
45215,39061022602,,
45215,39061023201,,
45215,39061006000,,
45217,39061006500,,
45146,39027965100,,
45202,39061002500,,
45202,39061026700,,
45242,39061023902,,
45242,39061024002,,
45251,39061020505,,
45331,39037555101,,
45417,39113003900,,
45417,39113004600,,
45417,39113004300,,
45417,39113165100,,
45431,39057210200,,
45331,39037510100,,
45449,39113050303,,
45735,39009973700,,
45735,39009973600,,
45745,39121968500,,
45729,39167021600,,
45805,39003011000,,
45805,39003012900,,
45869,39107967900,,
45653,39145002100,,
45656,39079957800,,
45656,39053953700,,
45881,39063001300,,
45890,39063001200,,
46011,18057110100,,
46075,18011810700,,
46173,18047969900,,
46180,18109510402,,
46240,18097320600,,
46240,18097320107,,
46539,18085962500,,
46554,18091041900,,
46562,18085962600,,
46774,18003011100,,
46774,18003011204,,
46755,18033020200,,
46755,18113972500,,
47140,18025951900,,
47111,18019050804,,
46953,18053000800,,
46953,18053000900,,
47401,18105000100,,
47401,18105001101,,
47401,18105001102,,
47404,18105001303,,
47404,18105001304,,
47404,18119955900,,
47637,18147952900,,
47714,18163003701,,
47714,18163000600,,
48017,26125180300,,
47987,18045958000,,
47963,18111100500,,
47872,18121030300,,
47882,18153050400,,
47860,18121030200,,
47872,18121030200,,
47905,18157001800,,
47905,18157010100,,
47906,18157010600,,
47905,18157001000,,
47906,18157010300,,
48062,26099211000,,
48067,26125183900,,
48040,26147637300,,
48092,26099260700,,
48092,26099260800,,
48145,26115832700,,
48188,26163564700,,
48203,26163507500,,
48238,26163531500,,
48239,26163555100,,
48239,26163554800,,
48238,26163536600,,
48234,26163505100,,
48234,26163505000,,
48234,26163507400,,
48234,26163506300,,
48309,26125192400,,
48307,26125193500,,
48213,26163504000,,
48313,26099232500,,
48321,26125140500,,
48326,26125150000,,
48418,26049013001,,
48506,26049012003,,
48506,26049002300,,
48625,26035000100,,
48610,26051000300,,
48453,26151971100,,
48506,26049012009,,
48506,26049001900,,
48506,26049002400,,
48725,26063950500,,
48848,26037011101,,
48842,26065005401,,
48873,26037010600,,
48879,26037010802,,
48892,26093720100,,
48883,26073000300,,
48879,26037011001,,
49343,26081010102,,
49343,26123971000,,
49242,26059050600,,
49301,26081011901,,
49321,26081011102,,
49321,26081011101,,
49327,26123971100,,
49503,26081004000,,
49503,26081003600,,
49679,26133970500,,
49654,26089970300,,
49640,26019000200,,
49706,26047970200,,
49516,26081002400,,
20002,11001008302,,
20002,11001008702,,
20007,11001000201,,
49885,26003000300,,
20011,11001002502,,
20011,11001001804,,
20018,11001009102,,
20170,51059480801,,
20170,51059480903,,
20147,51107611013,,
20152,51107611804,,
20152,51107611806,,
20147,51107611002,,
20147,51107611016,,
20091,11001005800,,
20110,51153901409,,
20675,24017850712,,
20851,24031700903,,
20874,24031700604,,
20874,24031700306,,
20902,24031703701,,
20902,24031703601,,
20817,24031706009,,
20817,24031704503,,
20817,24031705903,,
20817,24031706012,,
21001,24025301702,,
21001,24025302902,,
21111,24005410100,,
21111,24025304201,,
21085,24025301201,,
21042,24027603004,,
21042,24027602202,,
21212,24510271001,,
21532,24001001700,,
21541,24023000100,,
21791,24013512000,,
21791,24013502000,,
21629,24011955302,,
22046,51059471402,,
22079,51059422101,,
21904,24015031301,,
21917,24015031301,,
22152,51059431500,,
22580,51033030300,,
22623,51187020602,,
22404,51630000100,,
22701,51047930502,,
22936,51003010202,,
23063,51075400400,,
22824,51171040400,,
23153,51075400400,,
23421,51001090500,,
23437,51800075802,,
23701,51740212500,,
23663,51650010104,,
23669,51650010701,,
23662,51735340200,,
23663,51650011000,,
23502,51710980200,,
23517,51710003700,,
23511,51710000901,,
23832,51041101010,,
23832,51041101013,,
23832,51041100819,,
24064,51019030604,,
23970,51117930200,,
24318,51021040200,,
24318,51173030100,,
24277,51105950500,,
24370,51191010700,,
24174,51019030604,,
24445,51005080100,,
24563,51143010200,,
24554,51031020500,,
24639,51185020900,,
24740,54055001200,,
24736,54109003200,,
24521,51009010600,,
24925,54025950400,,
24747,54055000900,,
25305,54039001100,,
24954,54075960200,,
24970,54025950600,,
24976,54063950100,,
24981,54063950200,,
25427,54003971102,,
25427,54003971800,,
25130,54005958800,,
25088,54015958100,,
25108,54005958300,,
25148,54005958501,,
25958,54025950200,,
26155,54103030700,,
26155,54095961900,,
26141,54105030102,,
25820,54055001000,,
25721,54011000600,,
25817,54081001100,,
26447,54007967900,,
26283,54093965400,,
26575,54103030400,,
26547,54077963900,,
26547,54077964000,,
26739,54023969400,,
26335,54007967900,,
27107,37057060201,,
27107,37057060102,,
27107,37067003308,,
27235,37081016203,,
27235,37081016201,,
27120,37067000100,,
27214,37081015100,,
27214,37157041300,,
27252,37037020600,,
27260,37081013800,,
27260,37081014000,,
27260,37081014411,,
27258,37001021206,,
27406,37081016800,,
27406,37081017200,,
27401,37081011101,,
27401,37081010300,,
27312,37037020200,,
27529,37183052803,,
27529,37101041103,,
27529,37183052903,,
27513,37183053422,,
27516,37135011203,,
27516,37135011700,,
27516,37135011800,,
27516,37135010701,,
27516,37135011204,,
27522,37077970701,,
27828,37079950101,,
27823,37083930600,,
27830,37195000900,,
27907,37139960300,,
27941,37053110402,,
28103,37179020702,,
28097,37167930700,,
28097,37167930900,,
28105,37119005823,,
28105,37119005833,,
28105,37119005717,,
28105,37119005848,,
28043,37161961102,,
28120,37071031201,,
28120,37071031003,,
28129,37167930801,,
28117,37097061405,,
28112,37179020502,,
28150,37045951000,,
28150,37045951300,,
28083,37025040701,,
28150,37045950302,,
28170,37007920500,,
28304,37051000600,,
28304,37051003313,,
28304,37093970102,,
28341,37163970100,,
28384,37051003001,,
28401,37129011200,,
28401,37129010700,,
28401,37129011400,,
28521,37061090600,,
28525,37107011200,,
28521,37061090502,,
28546,37133002201,,
28546,37133002400,,
28453,37163971000,,
28453,37061090802,,
28643,37009970500,,
28660,37097060901,,
28660,37097060802,,
28692,37189920300,,
28607,37189920703,,
28605,37189920601,,
28607,37189920800,,
28712,37175960401,,
28704,37089930600,,
28787,37115010700,,
28778,37021003104,,
28778,37021003103,,
29078,45079980100,,
29108,45071950300,,
29037,45071950700,,
29014,45023020602,,
29388,45083023500,,
29416,45019002612,,
29445,45015020808,,
29445,45015020725,,
29563,45033970500,,
29468,45015020202,,
29646,45047970302,,
29644,45045003201,,
29646,45047971000,,
29630,45077011101,,
29653,45047970302,,
29661,45045004102,,
29653,45001950400,,
29661,45077010100,,
29591,45041002400,,
29605,45045000500,,
29605,45045001400,,
29681,45045002903,,
29690,45045003904,,
29690,45045003902,,
29690,45045004001,,
29690,45045003801,,
29848,45047970900,,
29926,45013010700,,
29945,45013000100,,
50150,19135070100,,
50139,19117950200,,
50023,19153010207,,
50036,19015020100,,
50264,19039960200,,
50444,19195690200,,
50312,19153003001,,
50583,19161080400,,
50466,19089960300,,
50520,19091970200,,
50515,19147960400,,
51333,19041080100,,
50801,19003950100,,
50840,19159950100,,
51529,19085290100,,
51523,19133960200,,
51366,19041080100,,
51562,19165960200,,
51028,19149970500,,
51010,19133960100,,
51040,19133960400,,
50864,19003950100,,
51111,19193003600,,
51061,19035080300,,
52041,19055950100,,
52060,19097950200,,
52060,19097950100,,
52151,19005960100,,
52071,19097950200,,
52404,19113003002,,
52404,19113002500,,
52551,19177950200,,
52175,19065080100,,
52175,19065080700,,
52650,19057001000,,
53011,55117011000,,
53058,55133203500,,
53026,55117010400,,
52766,19139050300,,
53004,55089610102,,
53094,55055100400,,
53094,55055101702,,
53151,55133201402,,
53114,55105003300,,
53114,55127000600,,
53188,55133202700,,
53188,55133203804,,
53129,55079140100,,
53213,55079091200,,
53216,55079004000,,
53216,55079003900,,
53216,55079003500,,
53527,55025012001,,
53515,55025012900,,
53582,55049950100,,
53818,55043960900,,
53901,55021970500,,
53809,55043960100,,
53901,55021970300,,
53809,55043960600,,
53960,55025011700,,
53947,55047100500,,
53944,55057100700,,
54013,55109120800,,
53719,55025000407,,
54235,55029100400,,
54143,55075960900,,
54149,55083100300,,
54447,55119960300,,
54154,55083101200,,
54601,55063001102,,
54601,55063001200,,
54601,55063000800,,
54619,55081950800,,
54644,55063010101,,
54703,55035000301,,
54703,55035001500,,
54488,55073002200,,
54540,55125950200,,
54888,55129950100,,
54763,55033970100,,
54756,55011960100,,
54935,55039040300,,
54935,55039040200,,
54945,55135100200,,
54819,55107960200,,
54873,55007960600,,
54873,55031030300,,
54873,55007960400,,
54984,55137960300,,
54983,55135101200,,
54984,55137960100,,
55056,27059130400,,
55077,27037060507,,
55073,27025110401,,
55077,27037060509,,
55109,27123030602,,
55304,27003050215,,
55304,27003050208,,
55329,27093560500,,
55346,27053026014,,
55125,27163071001,,
55125,27163071015,,
55125,27163071016,,
55374,27171100802,,
55425,27053025201,,
55379,27139080600,,
55387,27019090401,,
55731,27137015400,,
55437,27053025605,,
55811,27137010300,,
55811,27137000300,,
55811,27137000400,,
55792,27137012800,,
55902,27109001302,,
55943,27169670800,,
56042,27047180200,,
56072,27161790300,,
56171,27091790300,,
56152,27033270200,,
56152,27127750400,,
56093,27147960100,,
56214,27173970400,,
56001,27013170600,,
56011,27019091100,,
56260,27129790300,,
56377,27009020206,,
56377,27145010101,,
56303,27145001001,,
56303,27145000701,,
56303,27145000801,,
56519,27027030107,,
56331,27145010403,,
56566,27087940300,,
57015,46125965100,,
56589,27087940300,,
57072,46027965800,,
57226,46039953700,,
56647,27007450400,,
56683,27007450400,,
56683,27007450300,,
56676,27007450400,,
56715,27125010100,,
57331,46067968700,,
57716,46113940900,,
57756,46113940900,,
57386,46077958200,,
58060,38081974200,,
58075,38077970900,,
58060,38077970800,,
58013,38081974200,,
58017,38081974000,,
57555,46121940200,,
58210,38099958300,,
58270,38099958200,,
58266,38035012000,,
58363,38079951900,,
59001,30095966500,,
59019,30009000100,,
58781,38101011200,,
58782,38075952900,,
58830,38023954500,,
58496,38093967000,,
58532,38043966800,,
59330,30021000300,,
59260,30105100100,,
59260,30019020300,,
59715,30031001102,,
59715,30031000600,,
59410,30049000100,,
59528,30041040100,,
70002,22051020203,,
70002,22051021900,,
70002,22051022102,,
70128,22071001747,,
70037,22075050300,,
70150,22071013400,,
70437,22105953500,,
70461,22103040710,,
70461,22103040706,,
70508,22055001409,,
70426,22117950200,,
70533,22113950902,,
70722,22033004700,,
70634,22011960200,,
70556,22001961100,,
70586,22039950800,,
70806,22033001103,,
70806,22033002000,,
70806,22033001102,,
71055,22119031500,,
71055,22119032000,,
71060,22017024800,,
71060,22017024900,,
71028,22013970200,,
71109,22017024201,,
70808,22033002300,,
70808,22033002602,,
71118,22017024104,,
71118,22017024108,,
71301,22079012400,,
71409,22079010600,,
71277,22111960100,,
71276,22035000200,,
71477,22079010300,,
71601,05069001000,,
71601,05069002500,,
71838,05057480400,,
71929,05059020700,,
71970,05097953100,,
71667,05079960500,,
72022,05125010509,,
72026,05001480100,,
72150,05053470200,,
72160,05001480300,,
72206,05125010406,,
72206,05119001100,,
72206,05119004006,,
72206,05125010409,,
72058,05045030104,,
72076,05119003604,,
72060,05117460100,,
72076,05119003403,,
72216,05119004700,,
72315,05093010600,,
72532,05135470300,,
72546,05023480202,,
72476,05075470100,,
72456,05021950100,,
72401,05031000700,,
72348,05035030600,,
72401,05031000502,,
72401,05055480600,,
72638,05015950400,,
72747,05007021001,,
72675,05089960100,,
72704,05143010403,,
72704,05143010507,,
72704,05143010503,,
72704,05143010508,,
72704,05143010504,,
72714,05007020703,,
73018,40051000400,,
73018,40051000600,,
73021,40149965400,,
73008,40109106704,,
72959,05143011003,,
73059,40051000901,,
73068,40027202500,,
73059,40015161600,,
73056,40047001200,,
73119,40109107215,,
73089,40051000903,,
73097,40109108603,,
73162,40109108529,,
73528,40031002301,,
73533,40137000300,,
73533,40137001000,,
73673,40055967100,,
73526,40065968100,,
73832,40045952800,,
74006,40147001200,,
74006,40147001100,,
74006,40147000500,,
74104,40143003500,,
74337,40097040400,,
74364,40041376100,,
74369,40035373100,,
74804,40125501001,,
74804,40125501004,,
74804,40125500900,,
74501,40121486500,,
74936,40135030401,,
74939,40079040602,,
75020,48181000700,,
75020,48181000600,,
74959,40079040303,,
75023,48085031643,,
75002,48085031406,,
75002,48085031407,,
75002,48085031315,,
75009,48085030305,,
75115,48113016605,,
75115,48113016611,,
75115,48113016623,,
75134,48113016705,,
75087,48397040302,,
75089,48113018140,,
75089,48397040102,,
75087,48397040102,,
75180,48113011900,,
75205,48113019700,,
75211,48113006501,,
75160,48257050500,,
75160,48257050701,,
75160,48257050704,,
75215,48113003901,,
75253,48113017003,,
75225,48113007906,,
75225,48113019301,,
75225,48113020600,,
75226,48113002400,,
75355,48113018506,,
75401,48231961400,,
75417,48387950600,,
75494,48499950100,,
75494,48499950302,,
75494,48499950602,,
75468,48277000200,,
75436,48277000300,,
75571,48343950100,,
75686,48063950102,,
75686,48449950200,,
75861,48001951100,,
75960,48373210400,,
75965,48347950400,,
75965,48347950100,,
75965,48347950301,,
75974,48419950300,,
76022,48439113607,,
76036,48439111017,,
76036,48439111008,,
76034,48439113633,,
76104,48439123600,,
76104,48439123100,,
76380,48023950300,,
76380,48275950100,,
76476,48221160301,,
76491,48447950300,,
76504,48027021202,,
76689,48309004102,,
76642,48293970700,,
76657,48309003801,,
76706,48309003703,,
76707,48309000800,,
76710,48309002800,,
76706,48309000100,,
76706,48309000300,,
76844,48333950200,,
76844,48193950200,,
77010,48201100000,,
77019,48201410200,,
77022,48201220300,,
77022,48201221300,,
76875,48095950300,,
76937,48095950300,,
76937,48451001600,,
77032,48201240400,,
77032,48201980100,,
77069,48201552800,,
77301,48339693400,,
77301,48339693102,,
77338,48201241500,,
77339,48201251100,,
77379,48201554901,,
77396,48201222700,,
77379,48201554902,,
77437,48481741000,,
77450,48201454600,,
77581,48039660200,,
77581,48039660701,,
77583,48157674501,,
77536,48201342300,,
77901,48469000700,,
77901,48469000501,,
77901,48469000302,,
77901,48469001300,,
78050,48013960100,,
78101,48493000103,,
78069,48013960202,,
78069,48029162003,,
78133,48091310606,,
78144,48255970100,,
78216,48029191410,,
78216,48029191303,,
78216,48029191304,,
78216,48029191201,,
78216,48029191701,,
78160,48493000500,,
78220,48029131402,,
78234,48029120100,,
78231,48029191506,,
78204,48029110100,,
78380,48355005802,,
78380,48355005602,,
78374,48409010603,,
78252,48029162004,,
78253,48029182105,,
78411,48355002601,,
78411,48355003305,,
78390,48007950500,,
78254,48029181729,,
78299,48029110100,,
78332,48249950600,,
78593,48061010301,,
78636,48031950100,,
78640,48209010907,,
78636,48031950200,,
78628,48491020111,,
78631,48171950200,,
78628,48491020605,,
78631,48265960302,,
78610,48055960101,,
78614,48177000600,,
78654,48053960700,,
78656,48055960101,,
78712,48453000601,,
78730,48453001760,,
78677,48177000600,,
78749,48453001749,,
78749,48453001750,,
78752,48453001811,,
79070,48357950400,,
79070,48357950100,,
78963,48149970400,,
79086,48341950100,,
79411,48303001300,,
79415,48303010301,,
79415,48303010405,,
79549,48415950300,,
79506,48081950100,,
79416,48303000500,,
79549,48263950100,,
79835,48141010221,,
79849,48141010407,,
79902,48141001400,,
79902,48141001501,,
79903,48141003300,,
79902,48141001700,,
79705,48329010112,,
79705,48329000305,,
79705,48317950100,,
79907,48141004004,,
79907,48141003902,,
80003,08059010213,,
80022,08001008539,,
80023,08001060100,,
80023,08001060000,,
80023,08014031300,,
80022,08001008801,,
80022,08001008401,,
80011,08001008308,,
80011,08001008309,,
80011,08001008353,,
80011,08005007302,,
80010,08001008200,,
80010,08005007703,,
80037,08001008706,,
80121,08005005635,,
80118,08035014403,,
80020,08014030700,,
80020,08013060800,,
80020,08013060700,,
80126,08035014134,,
80212,08031000502,,
80130,08035014140,,
80130,08035014139,,
80222,08031005200,,
80222,08031006901,,
80222,08031006812,,
80222,08031004002,,
80219,08031000902,,
80234,08014030700,,
80503,08013013213,,
80503,08013013212,,
80503,08013013601,,
80527,08069001007,,
80306,08013012204,,
80535,08069001301,,
80831,08041003909,,
80611,08123002501,,
80904,08041007900,,
80904,08041003400,,
80911,08041004100,,
80911,08041004506,,
80911,08041004501,,
81301,08067970704,,
81122,08067940300,,
82935,56037970700,,
82935,56037970601,,
82636,56025001800,,
82052,56001963900,,
83228,16041970100,,
83605,16027021700,,
83646,16001010335,,
83634,16001010501,,
83607,16027021200,,
83633,16039960100,,
83404,16019970900,,
83350,16031950200,,
83350,16067970100,,
83436,16065950400,,
83446,16033950100,,
83701,16001000100,,
83873,16079960200,,
84020,49035112817,,
84014,49011126306,,
84015,49011125303,,
84020,49035112819,,
84029,49045130800,,
84062,49049000506,,
84058,49049001001,,
84060,49043964305,,
84060,49043964401,,
84104,49035102802,,
84414,49057210303,,
84414,49057210100,,
84120,49035114500,,
84120,49035113505,,
84120,49035113539,,
84121,49035112302,,
85003,04013114200,,
84660,49049003300,,
85014,04013110502,,
85014,04013110600,,
85053,04013104226,,
85082,04013113801,,
85043,04013112505,,
85226,04013810700,,
85249,04013813200,,
85249,04013813500,,
85284,04013810000,,
85281,04013319104,,
85258,04013216813,,
85258,04013216834,,
85258,04013941300,,
85318,04013616000,,
85264,04013941200,,
85281,04013319101,,
85281,04013319300,,
85281,04013421201,,
85326,04013050607,,
85326,04013050701,,
85326,04013050611,,
85326,04013050608,,
85373,04013617400,,
85374,04013061026,,
85340,04013061045,,
85340,04013050606,,
85390,04025001403,,
85390,04013040518,,
85345,04013092723,,
85345,04013092708,,
85345,04013071915,,
85345,04013092709,,
85346,04012020502,,
85715,04019004047,,
85716,04019001600,,
85653,04019004427,,
86436,04015955000,,
87120,35001004742,,
87120,35001004728,,
87120,35001004744,,
87120,35001004743,,
87153,35001000127,,
87102,35001002100,,
87102,35001001500,,
87102,35001000300,,
87106,35001001102,,
87417,35045000505,,
88011,35013001900,,
88052,35013001305,,
88055,35017964200,,
87701,35047957600,,
88340,35035940000,,
89005,32003005613,,
88418,35059950200,,
89015,32003005434,,
89015,32003005421,,
89015,32003005342,,
89015,32003005343,,
89123,32003002811,,
89123,32003002828,,
89123,32003005322,,
89436,32031003507,,
89145,32003003005,,
89143,32003003317,,
10002,36061001200,,
10002,36061001002,,
10002,36061001001,,
89519,32031001013,,
10028,36061014601,,
10028,36061014802,,
10028,36061013800,,
10028,36061014401,,
10020,36061013100,,
10038,36061000700,,
10310,36085009700,,
10310,36085014700,,
10069,36061015100,,
10103,36061010400,,
10453,36005024100,,
10453,36005023301,,
10453,36005022701,,
10453,36005025500,,
10460,36005036100,,
10461,36005025000,,
10461,36005026602,,
10460,36005012300,,
10302,36085021300,,
10302,36085020100,,
10199,36061010300,,
10310,36085013301,,
10462,36005022800,,
10462,36005021001,,
10462,36005022403,,
10462,36005023800,,
10591,36119011700,,
10603,36119008901,,
10701,36119000104,,
10701,36119000101,,
10701,36119001700,,
10607,36119011102,,
10983,36087013402,,
10956,36087011401,,
10956,36087010801,,
10956,36087010804,,
11101,36081003100,,
11101,36081018900,,
11103,36081015700,,
11103,36081011700,,
11220,36047007600,,
11358,36081117100,,
11358,36081101700,,
11379,36081065702,,
11362,36081152901,,
11358,36081119100,,
11358,36081145101,,
11429,36081053200,,
11411,36081061000,,
11435,36081019800,,
11530,36059406400,,
11530,36059407301,,
11701,36103123500,,
11703,36103122603,,
11703,36103123102,,
11722,36103146402,,
11731,36103111602,,
11741,36103158605,,
11741,36103146615,,
11790,36103158002,,
11757,36103123900,,
11757,36103124200,,
11757,36103123802,,
12159,36001014501,,
12020,36091061800,,
12043,36095740200,,
12033,36083052501,,
12020,36091061404,,
12193,36001014803,,
12418,36039080202,,
12067,36001014302,,
12061,36083052501,,
12110,36001013503,,
12487,36111952600,,
12498,36111950600,,
12725,36111950900,,
12538,36027070301,,
12804,36113070702,,
12850,36091060602,,
12873,36115091000,,
13103,36075020703,,
13146,36117021600,,
13204,36067002901,,
13146,36099950100,,
13304,36043011501,,
13317,36077590100,,
13317,36057072700,,
13044,36075020500,,
13073,36109002300,,
13078,36067016100,,
13078,36067015800,,
13077,36011040800,,
13088,36067013800,,
13411,36017970500,,
13367,36049950300,,
13367,36049950500,,
13437,36049950700,,
13832,36017970601,,
13839,36025970300,,
13743,36107020200,,
13739,36025971000,,
13784,36023971200,,
13904,36007000700,,
14006,36029015402,,
14211,36029010500,,
14211,36029002702,,
14086,36029014400,,
14063,36013035902,,
14227,36029010901,,
14227,36029010807,,
14304,36063024406,,
14304,36063022602,,
14304,36063022712,,
14304,36063022000,,
14228,36029009200,,
14304,36063021700,,
14304,36063020300,,
14437,36101960500,,
14086,36029014206,,
14127,36029013800,,
14127,36029013701,,
14150,36029008300,,
14150,36029007902,,
14150,36029017200,,
14150,36029007700,,
14150,36029008101,,
14138,36009960500,,
14145,36029015003,,
14517,36051031200,,
14468,36055015200,,
14517,36051031300,,
14468,36055013402,,
14622,36055010800,,
14623,36055013001,,
14624,36055014202,,
14623,36055013204,,
14624,36055014903,,
14715,36003951200,,
14706,36009961100,,
14748,36009961100,,
14870,36101962300,,
14870,36101961700,,
14855,36101961800,,
14591,36121970100,,
14591,36121970500,,
14611,36055006400,,
14611,36055002700,,
15010,42007600700,,
15010,42007605300,,
15018,42003496102,,
15136,42003460001,,
15204,42003562500,,
15205,42003564100,,
15212,42003429700,,
15037,42003495000,,
15053,42125713700,,
15068,42129800200,,
15068,42129801200,,
15212,42003270300,,
15212,42003271500,,
15212,42003562700,,
15212,42003250900,,
15401,42051262800,,
15361,42125722700,,
15317,42125746301,,
15410,42051262900,,
15317,42125746200,,
15222,42003240600,,
15417,42051261200,,
15425,42051260600,,
15425,42051260700,,
15417,42125795900,,
15632,42129801703,,
15234,42003320700,,
15234,42003477200,,
15234,42003479000,,
15312,42125721000,,
15314,42125771100,,
15311,42125732000,,
15904,42021010700,,
15668,42129802102,,
15711,42065951000,,
16020,42019910200,,
15961,42063962200,,
16406,42039110300,,
16262,42005950500,,
16641,42021012200,,
16640,42021012100,,
16648,42013011100,,
16901,42117950700,,
16928,42117950300,,
17027,42041981606,,
16735,42083420900,,
17042,42075000300,,
17060,42061950500,,
17345,42133020910,,
17345,42133021010,,
17062,42067070400,,
17072,42041011801,,
17102,42043021100,,
17701,42081000900,,
17701,42081000800,,
17701,42081010400,,
17727,42081010200,,
17815,42037051200,,
17815,42037050300,,
17815,42037051500,,
17821,42093050200,,
17821,42093050300,,
17834,42097080900,,
17572,42071014101,,
17853,42109070600,,
17855,42119090400,,
18062,42077006302,,
17972,42107003500,,
18011,42011013402,,
17972,42107003400,,
18076,42091207800,,
18109,42077009600,,
18017,42095017702,,
18017,42095016500,,
18017,42095017800,,
18040,42095015400,,
18346,42089300309,,
18331,42089301301,,
18621,42079215800,,
18621,42079213900,,
18610,42089300304,,
18603,42079216100,,
18660,42079216200,,
18433,42069111100,,
18822,42115032100,,
18708,42079211301,,
18821,42115032200,,
19001,42091201608,,
19001,42091201603,,
18850,42015950800,,
19026,42045401200,,
19026,42045401401,,
19026,42045400700,,
19033,42045410602,,
19053,42017105006,,
19067,42017105702,,
19067,42017105801,,
19067,42017105805,,
19131,42101012201,,
19130,42101013601,,
19130,42101037600,,
19096,42091205501,,
19335,42029311404,,
19350,42029306600,,
19144,42101025200,,
19144,42101028000,,
19144,42101023700,,
19144,42101024300,,
19145,42101980600,,
19401,42091203804,,
19401,42091203602,,
19382,42029302706,,
19382,42029303902,,
19428,42091204007,,
19435,42091208301,,
19149,42101039000,,
19462,42091203103,,
19464,42091208903,,
19464,42091208302,,
19611,42011011200,,
19473,42091206600,,
19477,42091201201,,
19506,42011010201,,
19473,42091207001,,
19477,42091200605,,
19474,42091206704,,
19520,42029311500,,
19526,42011013900,,
19526,42011010201,,
19607,42011002600,,
60005,17031805110,,
19945,10005051301,,
19951,10005050701,,
19953,10001040100,,
60005,17031805106,,
19973,10005050405,,
19973,10005050406,,
60035,17097865502,,
60076,17031806802,,
60076,17031806900,,
60081,17111870102,,
60081,17097860807,,
60085,17097866100,,
60087,17097861901,,
60087,17097861804,,
60099,17097860600,,
60099,17097860101,,
60145,17037000100,,
60137,17043842710,,
60119,17089854501,,
60120,17089851302,,
60120,17089851400,,
60120,17031804403,,
60120,17031804507,,
60202,17031809700,,
60202,17031809900,,
60202,17031810302,,
60202,17031810000,,
60189,17043842602,,
60194,17031804308,,
60453,17031822302,,
60453,17031822702,,
60440,17197880120,,
60440,17197880106,,
60440,17197880202,,
60444,17063000500,,
60612,17031843300,,
60605,17031839000,,
60605,17031320600,,
60607,17031838100,,
60607,17031839000,,
60641,17031160300,,
60641,17031161000,,
60641,17031200100,,
60641,17031150800,,
60641,17031190200,,
60637,17031411100,,
60637,17031420700,,
60625,17031040202,,
60625,17031140302,,
60625,17031040700,,
60625,17031140301,,
60625,17031830800,,
60629,17031660302,,
60629,17031620300,,
60629,17031661000,,
60629,17031650302,,
60646,17031808002,,
60938,17075950600,,
60655,17031740200,,
60657,17031063200,,
60657,17031063303,,
61007,17177000600,,
61018,17177000600,,
61111,17201000104,,
61028,17085020401,,
61252,17195000500,,
61252,17015960600,,
61354,17099963200,,
61336,17155954600,,
61362,17011965100,,
61368,17011965500,,
61569,17143004902,,
61462,17187870500,,
61479,17175951500,,
61455,17109011100,,
61455,17109010500,,
61847,17019010400,,
61944,17045070500,,
61944,17045070100,,
62230,17027900300,,
62040,17119400904,,
62234,17119403502,,
62281,17119403531,,
62203,17163503211,,
62218,17027900601,,
62207,17163503202,,
62343,17149952500,,
62526,17115001801,,
62526,17115002800,,
62420,17029000600,,
