UID,BuildingID,DataYear,City,State,ZipCode,BuildingType,PrimaryPropertyUse,YearBuilt,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
2059,24537,2015,Seattle,WA,98108,NonResidential,Non-Refrigerated Warehouse,1979,33320,67.5,75.7,144.2,152.8,2254220.0,2528550.0,0.0,1171888.0,1082380.0
2060,24538,2015,Seattle,WA,98108,NonResidential,Non-Refrigerated Warehouse,1979,48020,46.9,52.7,109.7,115.8,2240549.0,2517411.0,0.0,1382831.0,857775.0
2061,24539,2015,Seattle,WA,98108,NonResidential,Non-Refrigerated Warehouse,1979,27420,40.5,49.6,81.9,91.6,1126690.0,1382032.0,0.0,525715.0,600997.0
2062,24541,2015,Seattle,WA,98122,Residential,Multifamily Housing,1990,48972,24.0,26.7,75.3,84.0,1588933.0,1772182.0,0.0,1588999.0,0.0
2063,24542,2015,Seattle,WA,98107,Residential,Multifamily Housing,1982,37642,56.2,66.9,104.0,117.8,1967129.0,2341558.0,0.0,753369.0,1213792.0
2064,24544,2015,Seattle,WA,98121,Residential,Multifamily Housing,1999,87925,59.0,60.3,143.6,139.4,4039168.0,4126069.0,0.0,2675241.0,1364038.0
2065,24547,2015,Seattle,WA,98122,NonResidential,K-12 School,1929,24152,2.3,0.0,6.9,0.0,56493.0,0.0,0.0,50897.0,0.0
2066,24556,2015,Seattle,WA,98144,Residential,Multifamily Housing,2009,105903,35.8,37.4,81.6,83.3,3791402.0,3962192.0,0.0,2228010.0,1563484.0
2067,24560,2015,Seattle,WA,98115,NonResidential,K-12 School,1949,43645,57.5,71.2,94.1,108.6,2126066.0,2636113.0,0.0,598527.0,1527564.0
2068,24562,2015,Seattle,WA,98115,Residential,Multifamily Housing,2012,109623,25.1,25.7,59.9,60.5,2756494.0,2820071.0,0.0,1757397.0,999170.0
2069,24563,2015,Seattle,WA,98115,NonResidential,Retail Store,1952,26853,71.4,69.3,203.6,197.2,1452804.0,1410918.0,0.0,1254030.0,198825.0
2070,24564,2015,Seattle,WA,98109,Residential,Multifamily Housing,2005,136998,30.9,30.9,95.4,95.4,2837589.0,2837589.0,0.0,2763012.0,74692.0
2071,24565,2015,Seattle,WA,98102,Residential,Multifamily Housing,1907,26772,26.0,29.8,73.1,85.1,696709.0,798735.0,0.0,586259.0,110474.0
2072,24571,2015,Seattle,WA,98102,Residential,Multifamily Housing,1967,37417,22.7,25.4,71.3,79.9,849504.0,952177.0,0.0,849540.0,0.0
2073,24579,2015,Seattle,WA,98134,NonResidential,Other,1916,27760,62.6,79.3,117.8,135.3,2360656.0,2990959.0,0.0,939680.0,1421015.0
2074,24581,2015,Seattle,WA,98134,NonResidential,Other - Entertainment/Public Assembly,1937,20975,12.9,13.2,37.7,38.1,268269.0,275420.0,0.0,240663.0,27616.0
2075,24585,2015,Seattle,WA,98134,NonResidential,Other,1918,26075,58.9,58.9,170.7,170.7,1535784.0,1535784.0,0.0,1357999.0,177842.0
2076,24587,2015,Seattle,WA,98134,NonResidential,Non-Refrigerated Warehouse,1992,29394,33.0,33.0,88.3,88.3,1529309.0,1529309.0,0.0,1187222.0,342136.0
2077,24588,2015,Seattle,WA,98134,Residential,Other,1905,33000,21.1,26.5,37.9,43.6,696054.0,873401.0,0.0,248948.0,447116.0
2078,24589,2015,Seattle,WA,98134,NonResidential,Non-Refrigerated Warehouse,1926,20400,22.4,21.8,50.2,48.4,456747.0,445232.0,0.0,260108.0,196650.0
2079,24591,2015,Seattle,WA,98134,NonResidential,Office,1926,20460,150.9,150.9,473.8,473.8,3087318.0,3087318.0,0.0,3087446.0,0.0
2080,24593,2015,Seattle,WA,98134,NonResidential,Self-Storage Facility,1925,25821,8.0,8.0,24.9,24.9,207572.0,207572.0,0.0,202896.0,4684.0
2081,24598,2015,Seattle,WA,98134,NonResidential,Refrigerated Warehouse,1955,21870,49.6,47.5,155.7,149.2,1084233.0,1039484.0,0.0,1084278.0,0.0
2082,24599,2015,Seattle,WA,98134,NonResidential,Non-Refrigerated Warehouse,1988,51664,67.6,71.3,179.9,179.2,3494383.0,3681423.0,0.0,2692675.0,801820.0
2083,24600,2015,Seattle,WA,98126,NonResidential,Medical Office,1970,43615,71.5,82.5,138.6,150.2,3118304.0,3599369.0,0.0,1325644.0,1792715.0
2084,24601,2015,Seattle,WA,98126,NonResidential,Office,1970,36879,60.0,63.1,188.5,198.0,1012034.0,1062869.0,0.0,1012076.0,0.0
2085,24602,2015,Seattle,WA,98106,Specialty,Other,2002,28531,122.6,128.3,279.3,276.8,3468606.0,3630737.0,0.0,2039283.0,1429408.0
2086,24603,2015,Seattle,WA,98106,NonResidential,Non-Refrigerated Warehouse,1982,36600,6.6,7.0,20.8,22.0,288191.0,305648.0,0.0,288203.0,0.0
2087,24604,2015,Seattle,WA,98126,NonResidential,Office,2004,35176,33.1,36.9,103.9,116.0,956598.0,1067483.0,0.0,956638.0,0.0
2088,24605,2015,Seattle,WA,98144,Residential,Multifamily Housing,2004,29417,20.2,22.7,63.5,71.1,595327.0,666564.0,0.0,595351.0,0.0
2089,24607,2015,Seattle,WA,98116,Residential,Multifamily Housing,1990,33084,34.9,38.3,109.7,120.2,1156251.0,1266387.0,0.0,1156299.0,0.0
2090,24614,2015,Seattle,WA,98115,Specialty,K-12 School,1959,36701,32.5,40.8,68.2,81.7,1307883.0,1642665.0,0.0,658110.0,649800.0
2091,24617,2015,Seattle,WA,98133,Residential,Multifamily Housing,2000,29130,35.2,37.1,83.0,86.6,1025632.0,1081702.0,0.0,641592.0,384067.0
2092,24624,2015,Seattle,WA,98103,NonResidential,College/University,1940,41293,68.1,73.6,171.4,172.4,2817261.0,3044881.0,0.0,1979637.0,837706.0
2093,24626,2015,Seattle,WA,98103,Residential,Multifamily Housing,2015,131034,34.3,34.3,67.5,67.5,3046719.0,3046719.0,0.0,1333820.0,1712954.0
2094,24629,2015,Seattle,WA,98134,NonResidential,Non-Refrigerated Warehouse,1941,48890,43.0,48.5,92.9,93.5,2101795.0,2369788.0,0.0,1116552.0,985289.0
2095,24630,2015,Seattle,WA,98134,NonResidential,Office,2000,43473,99.6,99.6,312.6,312.6,4328527.0,4328527.0,0.0,4328708.0,0.0
2096,24631,2015,Seattle,WA,98103,Residential,Multifamily Housing,2002,24090,31.2,34.1,71.5,76.1,751292.0,820485.0,0.0,447110.0,304201.0
2097,24636,2015,Seattle,WA,98126,NonResidential,Retail Store,1990,40265,92.3,89.1,281.6,271.5,3766813.0,3635403.0,0.0,3603942.0,163020.0
2098,24640,2015,Seattle,WA,98126,NonResidential,Retail Store,2005,26208,44.9,44.3,115.5,113.6,1456039.0,1436354.0,0.0,1060751.0,395332.0
2099,24643,2015,Seattle,WA,98126,Residential,Multifamily Housing,1978,100536,46.2,51.3,118.4,132.0,4648608.0,5160010.0,0.0,3362277.0,1286471.0
2100,24645,2015,Seattle,WA,98126,Residential,Multifamily Housing,2000,49501,32.9,32.9,103.4,103.4,1630474.0,1630474.0,0.0,1630542.0,0.0
2101,24646,2015,Seattle,WA,98106,Specialty,Other - Recreation,1975,27227,198.3,220.3,359.0,382.1,7801590.0,8666390.0,0.0,2836628.0,4965080.0
2102,24649,2015,Seattle,WA,98117,NonResidential,Other - Education,1926,42172,84.7,107.5,112.8,136.7,3590408.0,4556689.0,0.0,484017.0,3106411.0
2103,24650,2015,Seattle,WA,98103,Residential,Multifamily Housing,1929,38050,79.0,79.0,176.8,176.8,2978555.0,2978555.0,0.0,1695258.0,1283367.0
2104,24653,2015,Seattle,WA,98103,NonResidential,Retail Store,1953,51000,26.4,27.2,78.6,79.3,1348717.0,1384705.0,0.0,1240622.0,108146.0
2105,24657,2015,Seattle,WA,98102,Residential,Multifamily Housing,1928,38041,48.9,52.8,90.0,99.0,1379739.0,1490806.0,0.0,522900.0,856861.0
2106,24659,2015,Seattle,WA,98102,Residential,Multifamily Housing,1908,74516,28.9,31.6,86.3,94.5,1482997.0,1621055.0,0.0,1371908.0,111146.0
2107,24660,2015,Seattle,WA,98102,Residential,Multifamily Housing,1923,32292,37.5,45.4,70.4,78.7,1024042.0,1238491.0,0.0,404905.0,619154.0
2108,24663,2015,Seattle,WA,98104,Residential,Multifamily Housing,1924,45552,27.7,31.5,65.1,75.8,1259959.0,1434507.0,0.0,785810.0,474181.0
2109,24664,2015,Seattle,WA,98102,Residential,Multifamily Housing,1961,144995,31.0,34.4,60.6,65.8,4498367.0,4990379.0,0.0,1947587.0,2550861.0
2110,24667,2015,Seattle,WA,98102,Residential,Multifamily Housing,1964,22326,24.3,25.5,76.4,79.9,542998.0,568345.0,0.0,543020.0,0.0
2111,24668,2015,Seattle,WA,98102,Residential,Multifamily Housing,1927,25800,25.1,29.0,60.5,71.0,648022.0,748368.0,0.0,421057.0,226982.0
2112,24673,2015,Seattle,WA,98102,Residential,Multifamily Housing,1948,29528,43.7,51.7,69.8,78.8,1290284.0,1527277.0,0.0,337556.0,952742.0
2113,24688,2015,Seattle,WA,98102,Residential,Multifamily Housing,1959,27910,33.1,38.5,104.0,120.9,843520.0,980395.0,0.0,843555.0,0.0
2114,24689,2015,Seattle,WA,98102,Residential,Multifamily Housing,1961,23100,24.6,26.5,77.1,83.2,567521.0,612253.0,0.0,567545.0,0.0
2115,24693,2015,Seattle,WA,98102,Residential,Multifamily Housing,1966,37509,65.9,76.3,99.7,110.6,2168281.0,2508322.0,0.0,479297.0,1689004.0
2116,24700,2015,Seattle,WA,98134,NonResidential,Other,1916,27000,9.6,10.7,30.0,33.6,257953.0,289310.0,0.0,257964.0,0.0
2117,24701,2015,Seattle,WA,98134,NonResidential,Other - Entertainment/Public Assembly,1935,20747,51.5,53.4,139.4,138.7,1067793.0,1108542.0,0.0,847246.0,220582.0
2118,24705,2015,Seattle,WA,98101,NonResidential,Non-Refrigerated Warehouse,1928,40800,18.3,22.1,36.9,40.9,744615.0,900054.0,0.0,345845.0,398784.0
2119,24708,2015,Seattle,WA,98134,NonResidential,Office,1920,20150,28.4,29.3,89.1,91.9,571644.0,589512.0,0.0,571667.0,0.0
2120,24710,2015,Seattle,WA,98134,NonResidential,Other,1909,44775,20.2,24.8,44.2,49.1,906103.0,1111928.0,0.0,492666.0,413457.0
2121,24711,2015,Seattle,WA,98104,NonResidential,Office,1910,32250,24.4,28.0,68.4,75.7,788027.0,904078.0,0.0,659909.0,128145.0
2122,24712,2015,Seattle,WA,98104,NonResidential,Office,1909,36000,48.4,48.4,151.9,151.9,1523508.0,1523508.0,0.0,1523571.0,0.0
2123,24714,2015,Seattle,WA,98111,NonResidential,Non-Refrigerated Warehouse,1938,41276,50.0,61.3,93.7,105.7,2062419.0,2531626.0,0.0,814899.0,1247554.0
2124,24716,2015,Seattle,WA,98134,NonResidential,Refrigerated Warehouse,1937,24430,53.3,58.5,137.5,142.9,1297872.0,1423870.0,0.0,950004.0,347908.0
2125,24717,2015,Seattle,WA,98134,NonResidential,Other,1910,27690,0.7,0.7,2.2,2.2,17150.0,17150.0,0.0,17150.0,0.0
2126,24720,2015,Seattle,WA,98134,NonResidential,Office,1927,22580,42.0,40.5,123.5,118.9,948975.0,915300.0,0.0,857989.0,91022.0
2127,24722,2015,Seattle,WA,98136,Residential,Multifamily Housing,1987,54871,29.2,31.2,91.6,98.0,1358226.0,1453110.0,0.0,1358282.0,0.0
2128,24725,2015,Seattle,WA,98122,NonResidential,Non-Refrigerated Warehouse,1926,20000,27.7,36.7,41.0,50.5,554528.0,734828.0,0.0,114189.0,440344.0
2129,24726,2015,Seattle,WA,98122,NonResidential,Non-Refrigerated Warehouse,1954,42000,48.4,56.6,81.2,88.8,2034884.0,2378608.0,0.0,608905.0,1426004.0
2130,24741,2015,Seattle,WA,98122,Residential,Multifamily Housing,1928,22553,30.6,39.2,96.1,123.1,689930.0,884493.0,0.0,689959.0,0.0
2131,24743,2015,Seattle,WA,98122,Residential,Multifamily Housing,1909,27504,41.8,50.6,59.3,69.0,1151027.0,1391664.0,0.0,201600.0,949436.0
2132,24746,2015,Seattle,WA,98122,Residential,Senior Care Community,1988,63998,64.2,69.7,117.3,122.1,4107827.0,4458992.0,0.0,1527492.0,2580398.0
2133,24750,2015,Seattle,WA,98122,Residential,Low-Rise Multifamily,1920,24084,26.3,30.4,62.2,73.7,632932.0,732772.0,0.0,398331.0,234618.0
2134,24752,2015,Seattle,WA,98122,Residential,Multifamily Housing,2004,439604,24.5,25.9,53.3,55.8,5903033.0,6234057.0,0.0,3168818.0,2734346.0
2135,24758,2015,Seattle,WA,98122,NonResidential,Self-Storage Facility,1962,24248,5.2,6.0,16.2,18.9,108795.0,126687.0,0.0,108258.0,542.0
2136,24764,2015,Seattle,WA,98133,Residential,Multifamily Housing,1970,127230,31.3,33.0,97.1,102.5,3603866.0,3794186.0,0.0,3530072.0,73941.0
2137,24765,2015,Seattle,WA,98125,Residential,Multifamily Housing,1967,20132,32.1,35.9,100.8,112.6,646377.0,722090.0,0.0,646403.0,0.0
2138,24769,2015,Seattle,WA,98133,NonResidential,Senior Care Community,2009,244500,48.2,50.9,108.7,111.2,11788719.0,12438379.0,0.0,6795266.0,4993733.0
2139,24772,2015,Seattle,WA,98125,Residential,Multifamily Housing,1980,33034,20.1,22.5,63.1,70.8,619847.0,694579.0,0.0,619873.0,0.0
2140,24775,2015,Seattle,WA,98125,Residential,Low-Rise Multifamily,1979,88096,29.3,29.3,92.0,92.0,2581636.0,2581636.0,0.0,2581743.0,0.0
2141,24778,2015,Seattle,WA,98134,NonResidential,Non-Refrigerated Warehouse,1932,24617,4.1,4.1,13.0,13.0,94186.0,94186.0,0.0,94189.0,0.0
2142,24780,2015,Seattle,WA,98134,NonResidential,Parking,2009,127065,77.8,83.5,244.1,262.2,3293119.0,3537439.0,0.0,3293256.0,0.0
2143,24781,2015,Seattle,WA,98134,NonResidential,Retail Store,1964,37247,44.2,56.0,86.8,98.1,1645030.0,2084275.0,0.0,720248.0,924812.0
2144,24784,2015,Seattle,WA,98102,Residential,Multifamily Housing,1966,38521,23.8,25.8,74.8,81.1,829052.0,898989.0,0.0,829086.0,0.0
2145,24790,2015,Seattle,WA,98102,Residential,Multifamily Housing,1963,23968,25.2,28.4,79.1,89.1,603945.0,680351.0,0.0,603970.0,0.0
2146,24795,2015,Seattle,WA,98102,Residential,Multifamily Housing,1967,51568,27.9,29.6,72.9,74.7,1438479.0,1524027.0,0.0,1076962.0,361562.0
2147,24796,2015,Seattle,WA,98102,Residential,Multifamily Housing,1986,21312,19.5,21.7,61.3,68.3,415941.0,463458.0,0.0,415958.0,0.0
2148,24803,2015,Seattle,WA,98117,NonResidential,Retail Store,1993,25384,105.8,113.4,274.1,278.6,2483099.0,2660614.0,0.0,1830624.0,652551.0
2149,24805,2015,Seattle,WA,98103,Residential,Multifamily Housing,1967,29840,21.0,23.6,66.1,74.0,627698.0,702767.0,0.0,627724.0,0.0
2150,24822,2015,Seattle,WA,98134,NonResidential,Office,1910,49052,43.9,42.0,137.8,132.0,1863468.0,1784423.0,0.0,1863545.0,0.0
2151,24823,2015,Seattle,WA,98134,NonResidential,Non-Refrigerated Warehouse,1900,52110,12.6,15.4,21.8,24.8,402136.0,491895.0,0.0,131859.0,270282.0
2152,24825,2015,Seattle,WA,98104,NonResidential,Non-Refrigerated Warehouse,1910,20970,14.5,14.5,34.5,34.5,304982.0,304982.0,0.0,193313.0,111677.0
2153,24830,2015,Seattle,WA,98134,NonResidential,Office,1937,39036,34.9,39.6,81.4,86.4,1437569.0,1633213.0,0.0,884509.0,553097.0
2154,24840,2015,Seattle,WA,98134,NonResidential,Office,1923,26310,22.6,22.6,62.7,62.7,764906.0,764906.0,0.0,631733.0,133199.0
2155,24846,2015,Seattle,WA,98116,Residential,Multifamily Housing,1996,20078,48.7,48.7,152.8,152.8,977150.0,977150.0,0.0,977191.0,0.0
2156,24850,2015,Seattle,WA,98105,Residential,Multifamily Housing,2000,29866,21.5,22.4,67.4,70.2,641105.0,667939.0,0.0,641131.0,0.0
2157,24854,2015,Seattle,WA,98118,Residential,Multifamily Housing,1964,191330,31.5,35.7,96.6,109.6,6029311.0,6830694.0,0.0,5815002.0,214551.0
2158,24857,2015,Seattle,WA,98118,NonResidential,Retail Store,1966,37883,197.8,209.9,415.5,428.1,10591549.0,11237061.0,0.0,5323739.0,5268029.0
2159,24858,2015,Seattle,WA,98118,Residential,Low-Rise Multifamily,1969,27320,32.6,36.4,102.5,114.2,893146.0,995174.0,0.0,893183.0,0.0
2160,24861,2015,Seattle,WA,98133,Residential,Multifamily Housing,1985,29063,29.2,31.3,91.7,98.1,848734.0,908432.0,0.0,848769.0,0.0
2161,24862,2015,Seattle,WA,98126,NonResidential,K-12 School,1962,29874,38.8,49.4,60.5,73.7,1216543.0,1549562.0,0.0,296597.0,919958.0
2162,24865,2015,Seattle,WA,98199,Residential,Multifamily Housing,1948,22252,17.9,20.7,56.1,64.9,397624.0,459628.0,0.0,397641.0,0.0
2163,24868,2015,Seattle,WA,98199,NonResidential,Worship Facility,1965,20140,46.0,59.5,60.2,75.4,1011399.0,1308570.0,0.0,125848.0,885556.0
2164,24876,2015,Seattle,WA,98133,NonResidential,Self-Storage Facility,1990,71874,15.2,16.7,28.9,30.5,1094622.0,1201418.0,0.0,445530.0,649110.0
2165,24880,2015,Seattle,WA,98119,Residential,Multifamily Housing,2003,52020,27.7,30.3,73.4,79.1,1440662.0,1576372.0,0.0,1103060.0,337647.0
2166,24883,2015,Seattle,WA,98102,Residential,Multifamily Housing,1991,39750,43.7,47.1,118.0,125.3,1419453.0,1531268.0,0.0,1122951.0,296548.0
2167,24886,2015,Seattle,WA,98144,NonResidential,Office,1971,39953,51.6,57.2,136.3,142.1,1552645.0,1721208.0,0.0,1182519.0,370175.0
2168,24887,2015,Seattle,WA,98144,Residential,Multifamily Housing,2010,157724,38.8,43.4,92.4,102.3,2104255.0,2348612.0,0.0,1337774.0,766536.0
2169,24888,2015,Seattle,WA,98144,Residential,Senior Care Community,2001,94370,51.5,56.3,117.6,124.3,4863803.0,5313468.0,0.0,2867280.0,1996641.0
2170,24893,2015,Seattle,WA,98144,NonResidential,Retail Store,1998,21200,81.5,81.5,256.1,256.1,1728794.0,1728794.0,0.0,1728866.0,0.0
2171,24895,2015,Seattle,WA,98144,NonResidential,Supermarket/Grocery Store,1980,30630,210.5,218.8,632.0,658.0,6507500.0,6762769.0,0.0,6079188.0,428565.0
2172,24896,2015,Seattle,WA,98144,NonResidential,Retail Store,1980,23421,83.9,85.7,263.6,269.2,1966028.0,2008298.0,0.0,1966109.0,0.0
2173,24902,2015,Seattle,WA,98103,Residential,Multifamily Housing,2006,30386,27.0,28.4,84.7,89.2,733249.0,771777.0,0.0,733280.0,0.0
2174,24906,2015,Seattle,WA,98115,Residential,Multifamily Housing,1988,80701,22.2,23.8,69.7,74.8,1792425.0,1922953.0,0.0,1792499.0,0.0
2175,24908,2015,Seattle,WA,98117,Specialty,K-12 School,1931,117116,39.9,52.3,59.7,73.7,4677797.0,6126156.0,0.0,992537.0,3685300.0
2176,24909,2015,Seattle,WA,98117,NonResidential,Worship Facility,1928,24120,31.1,39.6,56.0,66.9,750854.0,955659.0,0.0,269339.0,481526.0
2177,24911,2015,Seattle,WA,98117,NonResidential,Worship Facility,1929,35736,29.9,38.5,44.6,53.6,1068881.0,1376925.0,0.0,225543.0,843348.0
2178,24921,2015,Seattle,WA,98117,Residential,Multifamily Housing,1988,46686,23.5,24.9,71.1,75.5,850667.0,903334.0,0.0,805876.0,44824.0
2179,24934,2015,Seattle,WA,98115,Residential,Multifamily Housing,1995,20261,25.0,26.6,78.4,83.6,505768.0,539289.0,0.0,505789.0,0.0
2180,24943,2015,Seattle,WA,98134,NonResidential,Non-Refrigerated Warehouse,1941,51050,24.7,24.7,67.6,67.6,1224554.0,1224554.0,0.0,985438.0,239156.0
2181,24948,2015,Seattle,WA,98134,NonResidential,Retail Store,1954,21900,50.8,58.5,116.8,124.9,1111487.0,1281960.0,0.0,665016.0,446498.0
2182,24950,2015,Seattle,WA,98134,NonResidential,Other,1952,25460,111.4,126.2,349.7,396.1,915676.0,1037425.0,0.0,915714.0,0.0
2183,24955,2015,Seattle,WA,98134,NonResidential,Distribution Center,1952,65164,4.2,4.7,10.3,10.9,276107.0,308502.0,0.0,183767.0,92348.0
2184,24958,2015,Seattle,WA,98134,NonResidential,Non-Refrigerated Warehouse,1964,33462,64.2,64.2,201.5,201.5,2147013.0,2147013.0,0.0,2147102.0,0.0
2185,24959,2015,Seattle,WA,98134,NonResidential,Other,1952,35310,59.8,70.5,127.6,136.1,1746787.0,2061319.0,0.0,906984.0,839840.0
2186,24976,2015,Seattle,WA,98103,Residential,Multifamily Housing,1966,23420,19.1,22.1,59.9,69.5,391459.0,454158.0,0.0,391475.0,0.0
2187,24987,2015,Seattle,WA,98115,Residential,Multifamily Housing,1968,239054,48.5,54.6,92.9,103.5,11598271.0,13059684.0,0.0,4798525.0,6799945.0
2188,24991,2015,Seattle,WA,98108,NonResidential,Other,1962,36140,123.0,123.0,386.1,386.1,4270584.0,4270584.0,0.0,4270759.0,0.0
2189,24994,2015,Seattle,WA,98144,NonResidential,Other - Mall,1991,47963,277.6,277.6,496.1,496.1,8228399.0,8228399.0,0.0,2901512.0,5327007.0
2190,25000,2015,Seattle,WA,98104,NonResidential,Non-Refrigerated Warehouse,1930,23903,16.8,22.6,29.4,36.5,403800.0,542140.0,0.0,135305.0,268501.0
2191,25001,2015,Seattle,WA,98115,NonResidential,Self-Storage Facility,1947,22522,32.4,40.9,46.1,55.5,729535.0,920284.0,0.0,129818.0,599722.0
2192,25002,2015,Seattle,WA,98115,NonResidential,Self-Storage Facility,1996,38959,29.0,34.0,61.8,66.6,1130097.0,1323724.0,0.0,584825.0,545296.0
2193,25004,2015,Seattle,WA,98112,Residential,Multifamily Housing,1926,27840,35.1,35.9,69.0,69.9,730292.0,748040.0,0.0,322509.0,264648.0
2194,25006,2015,Seattle,WA,98112,Residential,Multifamily Housing,1978,20739,44.9,48.8,140.8,153.4,790671.0,860944.0,0.0,790704.0,0.0
2195,25025,2015,Seattle,WA,98144,NonResidential,Non-Refrigerated Warehouse,1928,25955,67.9,67.9,213.2,213.2,1762174.0,1762174.0,0.0,1762247.0,0.0
2196,25028,2015,Seattle,WA,98144,Residential,Multifamily Housing,1925,25120,23.9,26.5,53.6,60.2,601590.0,666336.0,0.0,341868.0,259736.0
2197,25046,2015,Seattle,WA,98144,Residential,Multifamily Housing,1971,73898,43.6,48.7,107.3,121.0,3218565.0,3595842.0,0.0,2177024.0,1041632.0
2198,25047,2015,Seattle,WA,98108,Residential,Multifamily Housing,2001,36383,33.2,35.9,81.3,84.1,974278.0,1052816.0,0.0,652036.0,322268.0
2199,25053,2015,Seattle,WA,98115,Residential,Multifamily Housing,1972,136752,29.0,31.5,79.6,90.7,3281189.0,3562806.0,0.0,2661565.0,619735.0
2200,25054,2015,Seattle,WA,98115,Residential,Multifamily Housing,1977,120701,26.9,30.1,84.6,94.4,2650112.0,2957466.0,0.0,2650222.0,0.0
2201,25055,2015,Seattle,WA,98103,Residential,Multifamily Housing,2006,54238,33.1,35.1,104.0,110.2,1403869.0,1487706.0,0.0,1403005.0,922.0
2202,25056,2015,Seattle,WA,98126,Residential,Multifamily Housing,2002,41310,22.5,24.5,70.5,76.9,928084.0,1011870.0,0.0,928122.0,0.0
2203,25061,2015,Seattle,WA,98116,Residential,Multifamily Housing,2014,113204,38.6,38.6,102.2,102.2,2439061.0,2439061.0,0.0,1863407.0,575731.0
2204,25062,2015,Seattle,WA,98116,Residential,Multifamily Housing,2008,156605,34.9,38.4,80.6,87.9,3312125.0,3646976.0,0.0,1998970.0,1313238.0
2205,25065,2015,Seattle,WA,98116,Residential,Multifamily Housing,1991,163699,38.1,40.9,119.6,128.3,4020660.0,4314846.0,0.0,4020827.0,0.0
2206,25069,2015,Seattle,WA,98104,Specialty,K-12 School,1923,46100,53.2,62.3,110.5,120.5,2454812.0,2873504.0,742481.0,1148655.0,563723.0
2207,25076,2015,Seattle,WA,98102,Residential,Multifamily Housing,1978,51910,31.7,35.4,85.2,92.7,1644969.0,1839508.0,0.0,1289452.0,355570.0
2208,25078,2015,Seattle,WA,98119,Residential,Multifamily Housing,1987,20506,25.3,28.6,79.5,89.7,519032.0,585549.0,0.0,519053.0,0.0
2209,25080,2015,Seattle,WA,98119,Residential,Multifamily Housing,1963,52334,26.4,30.4,83.0,95.4,1152639.0,1324623.0,0.0,1152687.0,0.0
2210,25086,2015,Seattle,WA,98109,Residential,Multifamily Housing,1963,48423,22.3,24.4,70.0,76.8,962971.0,1055435.0,0.0,963011.0,0.0
2211,25092,2015,Seattle,WA,98133,Residential,Multifamily Housing,1984,20980,22.6,23.6,71.1,74.0,384592.0,400358.0,0.0,384608.0,0.0
2212,25110,2015,Seattle,WA,98133,Residential,Multifamily Housing,1986,30200,28.8,29.8,90.4,93.6,677279.0,701440.0,0.0,677307.0,0.0
2213,25111,2015,Seattle,WA,98133,Residential,Multifamily Housing,1999,28190,26.9,27.9,84.4,87.7,555864.0,577497.0,0.0,555887.0,0.0
2214,25115,2015,Seattle,WA,98133,NonResidential,Worship Facility,1951,21936,27.2,30.6,35.4,38.9,597744.0,671338.0,0.0,70984.0,526763.0
2215,25122,2015,Seattle,WA,98122,Residential,Multifamily Housing,2003,109884,43.1,45.1,116.3,118.4,3786217.0,3962332.0,0.0,2991229.0,795111.0
2216,25124,2015,Seattle,WA,98125,NonResidential,"Personal Services (Health/Beauty, Dry Cleaning, etc)",1960,25406,89.6,88.1,240.8,235.9,2277316.0,2237962.0,0.0,1783239.0,494151.0
2217,25127,2015,Seattle,WA,98102,Residential,Multifamily Housing,1966,30517,25.4,27.2,79.6,85.4,619870.0,664754.0,0.0,619896.0,0.0
2218,25128,2015,Seattle,WA,98119,Residential,Multifamily Housing,1929,25368,34.5,38.2,79.1,90.6,876339.0,969205.0,0.0,519946.0,356414.0
