UID,BuildingID,DataYear,City,State,ZipCode,BuildingType,PrimaryPropertyUse,YearBuilt,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ChilledWaterUse(kBtu),OtherFuelUse(kBtu)
748,251505,2015,Chicago,IL,60657,Specialty,K-12 School,1954,71199.0,70.1,74.2,111.5,115.8,0.0,1291235.0,3700425.0,0.0,0.0
749,103798,2015,Chicago,IL,60611,NonResidential,Office,1923,383007.0,87.3,90.2,182.5,184.7,0.0,16656002.0,16763465.0,0.0,0.0
750,252079,2015,Chicago,IL,60707,Specialty,K-12 School,2012,56240.0,91.6,92.7,197.6,198.6,0.0,2726659.0,2427547.0,0.0,0.0
751,100019,2015,Chicago,IL,60607,NonResidential,Office,1908,60000.0,78.7,81.59999999999998,161.5,164.0,0.0,2263326.0,2458764.0,0.0,0.0
752,251792,2015,Chicago,IL,60620,NonResidential,Mixed Use Property,1946,157844.0,102.0,108.9,133.5,140.7,0.0,1991823.0,14108606.0,0.0,0.0
753,173658,2015,Chicago,IL,60654,NonResidential,Office,1920,92454.0,70.90000000000002,73.7,149.1,152.1,0.0,3305894.0,3244625.0,0.0,0.0
754,251268,2015,Chicago,IL,60611,Residential,Multifamily Housing,1949,341022.0,59.3,59.3,100.0,100.0,0.0,6147342.0,14087700.0,0.0,0.0
755,132823,2015,Chicago,IL,60620,Residential,Senior Care Community,1963,72786.0,267.4,277.4,438.6,446.6,0.0,5496937.0,13968191.0,0.0,0.0
756,101560,2015,Chicago,IL,60605,NonResidential,Office,1912,644389.0,98.8,102.4,207.2,210.2,0.0,31903998.0,31755604.0,0.0,0.0
757,159411,2015,Chicago,IL,60605,Residential,Multifamily Housing,1967,717245.0,76.4,79.7,111.2,114.7,0.0,10638067.0,44131631.0,0.0,0.0
758,244073,2015,Chicago,IL,60611,Residential,Multifamily Housing,1955,622596.0,86.2,85.9,138.3,137.2,0.0,14222090.0,39452642.0,0.0,0.0
759,134727,2015,Chicago,IL,60645,Residential,Senior Care Community,1973,80000.0,173.7,174.3,307.3,307.3,0.0,4782078.0,9112115.0,0.0,0.0
760,240953,2015,Chicago,IL,60654,Residential,Multifamily Housing,2006,307292.0,78.59999999999998,81.7,134.1,136.9,0.0,7590973.0,16554201.0,0.0,0.0
761,156711,2015,Chicago,IL,60602,NonResidential,Office,1880,214800.0,62.8,64.0,167.7,169.0,0.0,10461503.0,3025533.0,0.0,0.0
762,101718,2015,Chicago,IL,60602,NonResidential,Office,1981,1567322.0,64.7,65.7,200.7,203.8,0.0,99584509.0,1827822.0,0.0,0.0
763,251444,2015,Chicago,IL,60628,Specialty,K-12 School,1926,75744.0,61.2,64.4,109.4,112.9,0.0,1635124.0,3000963.0,0.0,0.0
764,251225,2015,Chicago,IL,60654,NonResidential,Office,1910,109032.0,73.09999999999998,75.2,176.0,178.2,0.0,5177986.0,2789725.0,0.0,0.0
765,103600,2015,Chicago,IL,60603,NonResidential,Office,1986,871962.0,63.2,64.8,196.8,201.6,0.0,54408400.0,728300.0,0.0,0.0
766,251334,2015,Chicago,IL,60614,Specialty,College/University,1989,50174.0,118.5,124.5,209.5,215.8,0.0,2041543.0,3905691.0,0.0,0.0
767,240019,2015,Chicago,IL,60610,Residential,Multifamily Housing,1974,315677.0,126.6,131.4,250.6,260.8,0.0,17775097.0,22196690.0,0.0,0.0
768,251298,2015,Chicago,IL,60625,NonResidential,Outpatient Rehabilitation/Physical Therapy,1991,71918.0,219.0,220.1,437.4,438.5,0.0,7135826.0,8616800.0,0.0,0.0
769,101791,2015,Chicago,IL,60603,NonResidential,Office,1980,899237.0,49.3,50.6,154.7,158.8,0.0,44310347.0,0.0,0.0,0.0
770,101987,2015,Chicago,IL,60603,NonResidential,Office,1970,464592.0,60.7,62.1,190.5,194.9,0.0,28181046.0,0.0,0.0,0.0
771,133159,2015,Chicago,IL,60614,NonResidential,Mixed Use Property,1972,62925.0,323.9,328.1,673.3,673.7,0.0,10032297.0,10348933.0,0.0,0.0
772,103624,2015,Chicago,IL,60616,Specialty,College/University,1896,2944091.0,173.8,180.3,295.0,301.7,0.0,158391864.0,353414088.0,0.0,0.0
773,251218,2015,Chicago,IL,60605,Residential,Multifamily Housing,2003,362406.0,90.3,93.8,156.4,159.6,0.0,10682218.0,22037000.0,0.0,0.0
774,251580,2015,Chicago,IL,60619,Specialty,K-12 School,1962,91300.0,100.0,106.1,149.2,155.6,0.0,1930354.0,7201624.0,0.0,0.0
775,165439,2015,Chicago,IL,60605,Specialty,College/University,2007,142776.0,64.1,64.1,198.9,198.9,0.0,8995625.0,149819.0,0.0,0.0
776,175523,2015,Chicago,IL,60654,NonResidential,Office,1905,66095.0,61.8,63.8,141.0,143.2,0.0,2409834.0,1671903.0,0.0,0.0
777,251266,2015,Chicago,IL,60654,NonResidential,Office,1914,121018.0,27.9,29.1,54.8,56.1,0.0,1479926.0,1894420.0,0.0,0.0
778,251319,2015,Chicago,IL,60641,NonResidential,Supermarket/Grocery Store,1997,70790.0,226.6,226.9,585.7000000000002,584.5,0.0,11779452.0,4259300.0,0.0,0.0
779,160444,2015,Chicago,IL,60610,Residential,Multifamily Housing,2012,438160.0,39.8,40.8,82.4,83.4,0.0,8502438.0,8947397.0,0.0,0.0
780,160280,2015,Chicago,IL,60611,Residential,Multifamily Housing,2012,326409.0,113.3,114.5,191.7,193.5,0.0,11625104.0,14293924.0,11069616.0,0.0
781,251228,2015,Chicago,IL,60654,NonResidential,Office,1903,73332.0,43.2,43.7,135.5,137.3,0.0,3164927.0,0.0,0.0,0.0
782,251338,2015,Chicago,IL,60614,Specialty,College/University,1923,52477.0,152.3,157.6,309.3,311.1,0.0,3750757.0,4241607.0,0.0,0.0
783,102365,2015,Chicago,IL,60613,Specialty,K-12 School,1898,266099.0,55.2,58.6,97.6,101.1,0.0,5042233.0,9655302.0,0.0,0.0
784,101729,2015,Chicago,IL,60661,NonResidential,Financial Office,2004,1222281.0,69.8,70.6,217.5,220.1,0.0,84347472.0,953831.0,0.0,0.0
785,251437,2015,Chicago,IL,60623,Specialty,K-12 School,1889,106010.0,50.5,53.1,101.1,104.4,0.0,2441166.0,2910343.0,0.0,0.0
786,160246,2015,Chicago,IL,60637,Residential,Multifamily Housing,1952,941250.0,83.1,86.4,120.9,124.5,0.0,15185174.0,62999751.0,0.0,0.0
787,251898,2015,Chicago,IL,60625,Specialty,K-12 School,1961,79722.0,83.1,83.9,159.6,160.4,0.0,2758418.0,3868159.0,0.0,0.0
788,175987,2015,Chicago,IL,60643,NonResidential,Retail Store,2008,128837.0,75.4,77.0,189.1,190.1,0.0,6778822.0,2936700.0,0.0,0.0
789,251295,2015,Chicago,IL,60631,Residential,Senior Care Community,1998,88568.0,114.7,115.5,229.9,230.1,0.0,4637085.0,5522601.0,0.0,0.0
790,251686,2015,Chicago,IL,60617,Specialty,K-12 School,1860,135638.0,76.9,83.3,123.5,131.1,0.0,2773918.0,7659854.0,0.0,0.0
791,101567,2015,Chicago,IL,60604,NonResidential,Office,1890,496749.0,44.3,46.1,86.3,87.7,0.0,9459384.0,12548040.0,0.0,0.0
792,102332,2015,Chicago,IL,60640,Specialty,College/University,1976,954142.0,50.0,52.1,106.4,108.6,0.0,24616253.0,23095355.0,0.0,0.0
793,162325,2015,Chicago,IL,60610,Specialty,College/University,1991,119629.0,61.9,62.6,133.6,133.2,0.0,3924943.0,3485001.0,0.0,0.0
794,101972,2015,Chicago,IL,60606,NonResidential,Office,1970,265117.0,109.2,114.9,197.6,203.6,0.0,10525945.0,18427406.0,0.0,0.0
795,251860,2015,Chicago,IL,60622,Specialty,K-12 School,1957,93355.0,61.4,64.8,103.5,107.1,0.0,1743176.0,3992457.0,0.0,0.0
796,175954,2015,Chicago,IL,60639,NonResidential,Wholesale Club/Supercenter,2013,116720.0,131.2,135.1,289.7,292.6,0.0,8483624.0,6835157.0,0.0,0.0
797,158842,2015,Chicago,IL,60626,Specialty,College/University,1976,64407.0,234.6,234.6,446.0,446.0,0.0,6153167.0,8955670.0,0.0,0.0
798,241042,2015,Chicago,IL,60611,Residential,Multifamily Housing,1972,332982.0,120.9,125.7,204.4,208.7,0.0,12352798.0,27892301.0,0.0,0.0
799,242313,2015,Chicago,IL,60657,Residential,Multifamily Housing,1974,497000.0,76.2,79.8,115.4,119.3,0.0,8429599.0,29422803.0,0.0,0.0
800,251554,2015,Chicago,IL,60616,Specialty,K-12 School,1874,85194.0,64.0,67.8,112.8,118.1,0.0,1859712.0,3589472.0,0.0,0.0
801,251670,2015,Chicago,IL,60644,Specialty,K-12 School,1905,109407.0,87.4,92.4,154.6,160.9,0.0,3292152.0,6264620.0,0.0,0.0
802,250080,2015,Chicago,IL,60623,Residential,Multifamily Housing,1974,262612.0,82.3,83.9,121.6,123.3,0.0,4418410.0,17192700.0,0.0,0.0
803,251382,2015,Chicago,IL,60610,Specialty,K-12 School,1953,132724.0,53.7,55.3,127.2,128.9,0.0,4497200.0,2624882.0,0.0,0.0
804,239946,2015,Chicago,IL,60604,Residential,Multifamily Housing,1924,579393.0,62.8,65.5,116.0,118.8,0.0,13872366.0,22499649.0,0.0,0.0
805,173625,2015,Chicago,IL,60661,NonResidential,Office,1912,125516.0,94.8,98.8,186.3,190.5,0.0,5212164.0,6687797.0,0.0,0.0
806,103598,2015,Chicago,IL,60601,NonResidential,Office,1986,1177218.0,43.5,43.5,136.4,136.4,0.0,51123429.0,0.0,0.0,31464.0
807,251771,2015,Chicago,IL,60642,NonResidential,Office,1961,100440.0,79.4,82.2,175.2,178.1,0.0,4412975.0,3560938.0,0.0,0.0
808,243596,2015,Chicago,IL,60613,Residential,Multifamily Housing,1962,1126000.0,88.5,92.8,129.4,133.9,0.0,19632989.0,80026462.0,0.0,0.0
809,130634,2015,Chicago,IL,60661,NonResidential,Office,1920,113151.0,50.9,52.3,159.9,164.3,0.0,5761479.0,0.0,0.0,0.0
810,251560,2015,Chicago,IL,60652,Specialty,K-12 School,2000,98776.0,85.7,88.5,197.5,200.4,0.0,5080581.0,3384593.0,0.0,0.0
811,241168,2015,Chicago,IL,60613,Residential,Multifamily Housing,1959,261137.0,100.1,106.2,125.4,131.8,0.0,2536160.0,23609955.0,0.0,0.0
812,251589,2015,Chicago,IL,60651,Specialty,K-12 School,1910,75800.0,76.3,80.7,134.4,139.9,0.0,1970591.0,3809797.0,0.0,0.0
813,250018,2015,Chicago,IL,60622,Specialty,Other - Recreation,1928,57379.0,108.2,114.0,182.3,188.5,0.0,1888389.0,4317312.0,0.0,0.0
814,134741,2015,Chicago,IL,60641,NonResidential,Retail Store,1938,359790.0,63.4,63.7,143.8,143.9,0.0,13309264.0,9485400.0,0.0,0.0
815,251393,2015,Chicago,IL,60625,Specialty,K-12 School,1911,62847.0,83.1,84.7,126.2,128.0,0.0,1170824.0,4049484.0,0.0,0.0
816,174221,2015,Chicago,IL,60617,NonResidential,Strip Mall,1999,189931.0,101.0,101.0,316.6,316.6,0.0,19132149.0,48000.0,0.0,0.0
817,243578,2015,Chicago,IL,60614,Residential,Multifamily Housing,1963,297738.0,93.2,97.1,153.1,157.2,0.0,7868147.0,19892805.0,0.0,0.0
818,250055,2015,Chicago,IL,60625,Specialty,K-12 School,1928,248453.0,45.2,45.6,77.0,77.5,0.0,3520836.0,7698691.0,0.0,0.0
819,251928,2015,Chicago,IL,60612,Specialty,Other - Public Services,1982,79368.0,207.6,215.2,401.0,407.6,0.0,6946928.0,9532870.0,0.0,0.0
820,239695,2015,Chicago,IL,60610,Residential,Multifamily Housing,1960,313992.0,110.2,115.9,148.9,154.9,0.0,4991565.0,29608103.0,0.0,0.0
821,105864,2015,Chicago,IL,60611,Specialty,Other - Entertainment/Public Assembly,1914,1148726.0,174.6,179.0,381.6,386.1,0.0,108942806.0,91662434.0,0.0,0.0
822,102232,2015,Chicago,IL,60657,Residential,Multifamily Housing,1969,757935.0,88.2,92.8,126.7,131.6,0.0,12371520.0,54495755.0,0.0,0.0
823,251737,2015,Chicago,IL,60612,Specialty,K-12 School,1959,71500.0,65.8,69.0,120.2,124.0,0.0,1749561.0,2953955.0,0.0,0.0
824,260129,2015,Chicago,IL,60607,NonResidential,Office,1925,51130.0,135.0,141.2,248.1,254.6,0.0,2601642.0,4301560.0,0.0,0.0
825,242633,2015,Chicago,IL,60611,Residential,Multifamily Housing,2003,514175.0,59.7,61.9,101.9,103.8,0.0,9660972.0,21021099.0,0.0,0.0
826,244340,2015,Chicago,IL,60645,Residential,Multifamily Housing,1972,288000.0,114.3,114.2,166.7,165.9,0.0,6428293.0,26503531.0,0.0,0.0
827,101674,2015,Chicago,IL,60631,NonResidential,Office,1983,441327.0,64.8,65.1,200.8,201.8,0.0,28035984.0,543186.0,0.0,0.0
828,160373,2015,Chicago,IL,60654,Residential,Multifamily Housing,2013,378855.0,87.6,90.2,169.1,171.4,0.0,13979445.0,19200013.0,0.0,0.0
829,171924,2015,Chicago,IL,60609,NonResidential,Supermarket/Grocery Store,1955,146189.0,120.8,123.9,287.7,291.0,0.0,11253929.0,6406242.0,0.0,0.0
830,236382,2015,Chicago,IL,60606,Residential,Multifamily Housing,1922,749100.0,42.5,43.6,80.09999999999998,80.8,0.0,12722430.0,19088655.0,0.0,0.0
831,156999,2015,Chicago,IL,60620,Specialty,K-12 School,1961,60474.0,68.0,72.7,97.8,102.9,0.0,762316.0,3351284.0,0.0,0.0
832,251682,2015,Chicago,IL,60634,Specialty,K-12 School,1920,117576.0,82.5,83.4,165.7,166.6,0.0,4448317.0,5255296.0,0.0,0.0
833,250016,2015,Chicago,IL,60626,Specialty,Other - Recreation,1950,56220.0,62.1,63.2,95.5,96.7,0.0,814534.0,2676393.0,0.0,0.0
834,103656,2015,Chicago,IL,60654,NonResidential,Mixed Use Property,1930,4146422.0,61.6,62.6,133.3,134.3,0.0,137091874.0,73580865.0,44795160.0,0.0
835,251545,2015,Chicago,IL,60628,Specialty,K-12 School,1980,81370.0,79.0,81.5,165.8,167.8,0.0,3227337.0,3198366.0,0.0,0.0
836,250066,2015,Chicago,IL,60609,NonResidential,Office,1970,100000.0,100.7,108.0,129.0,136.6,0.0,1110467.0,8962358.0,0.0,0.0
837,160241,2015,Chicago,IL,60616,Residential,Multifamily Housing,1956,317830.0,173.8,181.3,267.5,275.4,0.0,12933241.0,42298494.0,0.0,0.0
838,239630,2015,Chicago,IL,60611,Residential,Multifamily Housing,1991,515474.0,105.4,110.0,183.4,188.1,0.0,17920517.0,36427526.0,0.0,0.0
839,172053,2015,Chicago,IL,60620,Specialty,K-12 School,1926,88206.0,100.6,107.9,126.6,134.3,0.0,886335.0,7986137.0,0.0,0.0
840,251621,2015,Chicago,IL,60628,Specialty,K-12 School,1990,100000.0,86.3,88.0,190.6,190.1,0.0,4783037.0,3851199.0,0.0,0.0
841,232398,2015,Chicago,IL,60611,Residential,Multifamily Housing,1966,502995.0,71.1,72.5,180.4,184.8,0.0,25455564.0,10313361.0,0.0,0.0
842,175882,2015,Chicago,IL,60632,NonResidential,Other - Mall,1985,61159.0,77.7,77.09999999999998,243.6,241.4,0.0,4740268.0,14533.0,0.0,0.0
843,238850,2015,Chicago,IL,60611,Residential,Multifamily Housing,1970,350600.0,87.0,90.0,134.6,137.2,0.0,7247371.0,23255142.0,0.0,0.0
844,250067,2015,Chicago,IL,60622,NonResidential,Office,1940,160280.0,72.4,73.09999999999998,196.2,196.2,0.0,9218569.0,2381819.0,0.0,0.0
845,166543,2015,Chicago,IL,60639,NonResidential,Retail Store,2009,235761.0,49.1,49.5,141.7,141.7,0.0,10165065.0,1407460.0,0.0,0.0
846,103606,2015,Chicago,IL,60606,NonResidential,Office,1973,4493970.0,86.6,86.6,271.8,271.8,0.0,389023274.0,0.0,0.0,0.0
847,158958,2015,Chicago,IL,60649,NonResidential,Hospital (General Medical & Surgical),1932,382000.0,283.7,279.5,471.0,465.4,0.0,31642311.0,76743724.0,0.0,0.0
848,251247,2015,Chicago,IL,60654,Residential,Multifamily Housing,1910,287827.0,42.9,43.9,80.59999999999998,80.7,0.0,4891041.0,7456353.0,0.0,0.0
849,101737,2015,Chicago,IL,60606,NonResidential,Office,1990,822563.0,133.5,135.4,417.7,423.7,0.0,109231222.0,510349.0,0.0,97893.0
850,228537,2015,Chicago,IL,60611,Residential,Multifamily Housing,1967,285870.0,39.2,40.7,109.1,112.9,0.0,9289702.0,1917761.0,0.0,0.0
851,252105,2015,Chicago,IL,60607,Residential,Multifamily Housing,2007,290149.0,75.2,77.5,173.9,178.3,0.0,13177055.0,8643175.0,0.0,0.0
852,251216,2015,Chicago,IL,60614,Residential,Multifamily Housing,1927,252000.0,71.7,75.3,106.5,110.3,0.0,3764101.0,14294500.0,0.0,0.0
853,252040,2015,Chicago,IL,60637,Specialty,College/University,1985,59287.0,166.7,167.9,258.6,260.3,6511992.0,1926952.0,0.0,1446120.0,0.0
854,103743,2015,Chicago,IL,60602,NonResidential,Office,1966,372137.0,83.9,86.4,135.2,137.8,0.0,8547087.0,15586661.0,7104120.0,0.0
855,251456,2015,Chicago,IL,60637,Specialty,K-12 School,1957,63979.0,73.4,77.09999999999998,128.6,132.5,0.0,1578719.0,3115903.0,0.0,0.0
856,251584,2015,Chicago,IL,60619,Specialty,K-12 School,1955,87736.0,97.3,101.4,185.3,189.0,0.0,3491933.0,5043176.0,0.0,0.0
857,252034,2015,Chicago,IL,60622,Residential,Senior Care Community,1925,75000.0,158.3,164.1,223.5,228.8,0.0,2055678.0,9818951.0,0.0,0.0
858,103651,2015,Chicago,IL,60605,NonResidential,Office,1984,1157744.0,84.3,84.7,264.7,266.0,0.0,97579890.0,0.0,0.0,0.0
859,252050,2015,Chicago,IL,60637,Specialty,Laboratory,1929,72388.0,217.7,219.1,426.3,425.7,9613551.0,6144036.0,0.0,0.0,0.0
860,101736,2015,Chicago,IL,60606,NonResidential,Office,2005,1687710.0,73.8,74.8,230.3,233.3,0.0,123429646.0,1107530.0,0.0,0.0
861,159311,2015,Chicago,IL,60605,Residential,Multifamily Housing,1982,401918.0,72.7,72.7,121.9,121.9,0.0,8760706.0,20448078.0,0.0,0.0
862,252091,2015,Chicago,IL,60653,Specialty,Other - Recreation,1999,92000.0,39.7,39.8,123.0,123.1,0.0,3581150.0,71321.0,0.0,0.0
863,244791,2015,Chicago,IL,60601,Residential,Multifamily Housing,2005,444000.0,83.0,85.7,145.2,147.6,0.0,12324482.0,24539022.0,0.0,0.0
864,175850,2015,Chicago,IL,60642,NonResidential,Supermarket/Grocery Store,2009,120372.0,325.5,331.5,695.8,702.0,0.0,20385608.0,18800179.0,0.0,0.0
865,113745,2015,Chicago,IL,60654,Residential,Multifamily Housing,1915,391514.0,45.5,46.9,90.4,91.7,0.0,7985097.0,9836803.0,0.0,0.0
866,172055,2015,Chicago,IL,60629,Specialty,K-12 School,1951,175970.0,50.5,50.4,67.2,67.1,0.0,1196768.0,7682917.0,0.0,0.0
867,241892,2015,Chicago,IL,60611,Residential,Multifamily Housing,1991,506955.0,79.5,82.8,127.4,130.0,0.0,10661712.0,29633792.0,0.0,0.0
868,243636,2015,Chicago,IL,60645,Residential,Multifamily Housing,1968,400000.0,88.8,88.3,118.6,117.8,0.0,4838305.0,30701415.0,0.0,0.0
869,156891,2015,Chicago,IL,60611,NonResidential,Mixed Use Property,1984,1060961.0,74.4,76.3,233.7,239.4,0.0,78947436.0,0.0,0.0,0.0
870,250117,2015,Chicago,IL,60608,NonResidential,Hospital (General Medical & Surgical),2013,1009270.0,188.7,190.3,330.5,331.2,0.0,63898435.0,126571184.0,0.0,0.0
871,244017,2015,Chicago,IL,60611,Residential,Multifamily Housing,1976,734298.0,91.4,95.0,159.6,162.7,0.0,22335477.0,44802017.0,0.0,0.0
872,101681,2015,Chicago,IL,60631,NonResidential,Hospital (General Medical & Surgical),1953,1096075.0,236.8,237.4,428.9,428.6,0.0,94580845.0,164926398.0,0.0,0.0
873,251356,2015,Chicago,IL,60623,Specialty,K-12 School,1963,56581.0,59.4,62.4,95.9,99.0,0.0,907814.0,2450284.0,0.0,0.0
874,251426,2015,Chicago,IL,60628,Specialty,K-12 School,1979,101294.0,82.0,87.3,155.0,163.5,0.0,3340225.0,4962614.0,0.0,0.0
875,251732,2015,Chicago,IL,60629,Specialty,K-12 School,1906,164398.0,62.7,65.4,130.4,133.3,0.0,5084167.0,5218287.0,0.0,0.0
876,157988,2015,Chicago,IL,60604,NonResidential,Hotel,1926,311794.0,244.3,248.9,350.1,355.0,0.0,14174908.0,52909936.0,9087204.0,0.0
877,251320,2015,Chicago,IL,60661,NonResidential,Supermarket/Grocery Store,2008,65000.0,247.6,252.9,559.8,563.0,0.0,9324993.0,6767400.0,0.0,0.0
878,121038,2015,Chicago,IL,60620,NonResidential,Other - Mall,2008,60620.0,94.1,96.4,224.9,227.2,0.0,3655320.0,2052048.0,0.0,0.0
879,251588,2015,Chicago,IL,60617,Specialty,K-12 School,1997,87628.0,72.8,80.4,101.8,110.1,0.0,1061988.0,5319099.0,0.0,0.0
880,251610,2015,Chicago,IL,60640,Specialty,K-12 School,1938,98019.0,61.9,66.4,81.0,85.8,0.0,751767.0,5314707.0,0.0,0.0
881,238480,2015,Chicago,IL,60640,Residential,Multifamily Housing,1967,534230.0,98.4,103.2,146.1,151.1,0.0,10934324.0,41646165.0,0.0,0.0
882,173770,2015,Chicago,IL,60657,NonResidential,Other - Mall,1998,137065.0,75.3,75.3,236.5,236.5,0.0,10321600.0,0.0,0.0,0.0
883,101830,2015,Chicago,IL,60661,NonResidential,Office,2002,454346.0,75.4,76.9,233.5,238.1,0.0,33536647.0,742000.0,0.0,0.0
884,158307,2015,Chicago,IL,60654,Residential,Multifamily Housing,2004,260857.0,89.8,93.2,158.5,162.0,0.0,8015522.0,15396875.0,0.0,0.0
885,160197,2015,Chicago,IL,60604,NonResidential,Performing Arts,1997,294211.0,152.2,151.7,272.8,273.3,0.0,16151361.0,18337902.0,10290912.0,0.0
886,175551,2015,Chicago,IL,60643,NonResidential,Supermarket/Grocery Store,2008,62614.0,254.2,259.8,611.1,615.4,0.0,10311992.0,5601500.0,0.0,0.0
887,159810,2015,Chicago,IL,60640,Residential,Multifamily Housing,1974,269311.0,80.4,82.7,129.4,131.5,0.0,5800311.0,15842790.0,0.0,0.0
888,251539,2015,Chicago,IL,60707,Specialty,K-12 School,1925,79775.0,71.1,72.7,108.7,110.5,0.0,1300650.0,4367908.0,0.0,0.0
889,251762,2015,Chicago,IL,60639,Specialty,K-12 School,1926,101364.0,70.2,75.09999999999998,109.7,115.6,0.0,1743446.0,5376261.0,0.0,0.0
890,103641,2015,Chicago,IL,60602,NonResidential,Office,1929,477171.0,81.2,85.1,148.2,152.5,0.0,14408770.0,23032127.0,1295292.0,0.0
891,252071,2015,Chicago,IL,60605,Residential,Multifamily Housing,2008,363761.0,63.8,65.7,117.4,119.4,0.0,8766830.0,14442648.0,0.0,0.0
892,231271,2015,Chicago,IL,60610,Residential,Multifamily Housing,2010,370476.0,88.6,91.7,169.3,172.6,0.0,13526785.0,19300396.0,0.0,0.0
893,175495,2015,Chicago,IL,60654,NonResidential,Performing Arts,1996,54600.0,232.0,232.0,537.8,537.8,0.0,7685755.0,4981890.0,0.0,0.0
894,158425,2015,Chicago,IL,60611,NonResidential,Hotel,1980,475883.0,148.0,150.2,274.2,280.2,0.0,27551668.0,21673813.0,21214874.0,0.0
895,158426,2015,Chicago,IL,60654,NonResidential,Hotel,1999,160000.0,150.4,152.5,282.1,283.0,0.0,9513403.0,14544099.0,0.0,0.0
896,173632,2015,Chicago,IL,60603,Specialty,Residence Hall/Dormitory,1904,104965.0,92.0,95.1,154.9,158.3,0.0,2960920.0,5419214.0,1272696.0,0.0
897,158099,2015,Chicago,IL,60639,NonResidential,Movie Theater,2007,57976.0,150.4,153.6,367.7,368.6,0.0,5817034.0,2905400.0,0.0,0.0
898,251486,2015,Chicago,IL,60619,Specialty,K-12 School,1925,99710.0,55.1,58.5,83.6,87.2,0.0,1229986.0,4259721.0,0.0,0.0
899,101760,2015,Chicago,IL,60601,NonResidential,Office,1989,1392096.0,67.5,68.3,209.9,212.3,0.0,92544427.0,1488098.0,0.0,0.0
900,251700,2015,Chicago,IL,60625,Specialty,K-12 School,1912,137971.0,64.7,66.0,95.3,96.8,0.0,1807259.0,7116368.0,0.0,0.0
901,160184,2015,Chicago,IL,60602,NonResidential,Office,1904,240076.0,131.3,136.1,282.1,286.2,0.0,16568914.0,14950155.0,0.0,0.0
902,251480,2015,Chicago,IL,60612,Specialty,K-12 School,1967,71504.0,28.9,29.2,90.8,91.6,0.0,2068257.0,0.0,0.0,0.0
903,176010,2015,Chicago,IL,60611,NonResidential,Office,1906,102450.0,137.6,137.6,323.0,323.0,0.0,8752995.0,5341200.0,0.0,0.0
904,102455,2015,Chicago,IL,60637,Specialty,College/University,2004,419312.0,99.6,100.3,213.4,213.2,20739505.0,20304754.0,721900.0,0.0,0.0
905,101871,2015,Chicago,IL,60606,NonResidential,Office,1986,587815.0,54.5,55.4,171.1,174.0,0.0,32039369.0,0.0,0.0,0.0
906,250098,2015,Chicago,IL,60616,Residential,Multifamily Housing,1973,312210.0,83.9,85.6,123.6,125.4,0.0,5303040.0,20883300.0,0.0,0.0
907,137352,2015,Chicago,IL,60607,NonResidential,Office,1907,54741.0,87.0,89.7,194.7,197.5,0.0,2707180.0,2055084.0,0.0,0.0
908,164102,2015,Chicago,IL,60637,Specialty,Worship Facility,1928,50000.0,62.3,67.0,73.5,78.3,0.0,192445.0,2924363.0,0.0,0.0
909,236816,2015,Chicago,IL,60611,Residential,Multifamily Housing,1988,450000.0,64.2,67.3,95.8,98.3,0.0,6124468.0,22757900.0,0.0,0.0
910,251363,2015,Chicago,IL,60610,Specialty,K-12 School,1926,53097.0,62.0,65.7,101.8,105.7,0.0,933250.0,2359367.0,0.0,0.0
911,241820,2015,Chicago,IL,60601,Residential,Multifamily Housing,2002,707111.0,84.8,88.0,160.9,164.3,0.0,24305570.0,35681306.0,0.0,0.0
912,158420,2015,Chicago,IL,60603,NonResidential,Office,1902,192000.0,144.4,154.9,206.1,217.1,0.0,5004230.0,22729285.0,0.0,0.0
913,160375,2015,Chicago,IL,60601,Residential,Multifamily Housing,1988,313932.0,80.5,83.3,147.0,150.0,0.0,9387460.0,15869261.0,0.0,0.0
914,244360,2015,Chicago,IL,60616,Residential,Multifamily Housing,2007,528647.0,88.0,91.5,161.4,165.3,0.0,17448862.0,29088774.0,0.0,0.0
915,252042,2015,Chicago,IL,60637,NonResidential,Office,1966,59741.0,135.3,137.6,232.7,235.7,4706473.0,2273672.0,0.0,1101252.0,0.0
916,160323,2015,Chicago,IL,60605,Residential,Multifamily Housing,2008,312000.0,81.59999999999998,83.6,135.9,136.8,0.0,7483178.0,17991123.0,0.0,0.0
917,234748,2015,Chicago,IL,60611,Residential,Multifamily Housing,1999,602123.0,108.3,110.3,293.0,298.9,0.0,51666995.0,13527436.0,0.0,0.0
918,244099,2015,Chicago,IL,60611,Residential,Multifamily Housing,2008,2229601.0,69.8,71.0,193.1,196.6,0.0,127839997.0,27804932.0,0.0,0.0
