BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
19680,2017,Residential,seattle,WA,98121,2001,142063,Multifamily,39.4000015258789,38.7000007629395,115.699996948242,113.900001525879,2799808.0,2756128.75,0.0,2532524.586,267282.983398438
19682,2017,Residential,Seattle,WA,98121,1992,188717,Multifamily,31.2000007629395,30.7000007629395,91.1999969482422,90.0999984741211,4222008.0,4161071.5,0.0,3791554.7185,430452.978515625
19685,2017,Residential,seattle,WA,98121,1924,33400,Multifamily,56.4000015258789,56.0999984741211,90.1999969482422,89.5,1882328.25,1874795.375,0.0,496130.39,1386197.94921875
19690,2017,Residential,Seattle,WA,98121,1994,88144,Multifamily,55.9000015258789,53.0,94.5,90.0999984741211,3028973.25,2868733.5,0.0,928450.19575,2100523.046875
19694,2017,Specialty,Seattle,WA,98122,1925,37327,K-12 School,47.2999992370605,46.7000007629395,79.4000015258789,78.8000030517578,2313788.0,2283197.0,0.0,694901.887875,1618885.9375
19695,2017,Residential,Seattle,WA,98109,2000,37619,Multifamily,30.899999618530302,30.2999992370605,68.09999847412111,67.5,1160826.25,1141041.625,0.0,642179.024125,518647.021484375
19696,2017,NonResidential,seattle,WA,98144,1917,147545,Retail Stor,53.2000007629395,51.9000015258789,112.800003051758,111.300003051758,7852635.0,7652616.0,0.0,4020860.311,3831774.21875
19697,2017,Specialty,Seattle,WA,98115,1923,21462,Other,47.5999984741211,47.0,149.300003051758,147.699996948242,1235479.75,1222180.875,0.0,1235479.44225,0.0
19699,2017,Residential,Seattle,WA,98199,1993,24178,Multifamily,19.5,19.2000007629395,52.4000015258789,51.5999984741211,672169.875,662944.875,0.0,526962.928,145206.982421875
19704,2017,Residential,Seattle,WA,98144,1918,107518,Multifamily,41.5,41.0,83.9000015258789,82.5,4463438.0,4409649.5,0.0,2074218.56175,2389218.9453125
19706,2017,Residential,Seattle,WA,98116,1997,30720,Multifamily,31.399999618530302,30.7000007629395,75.8000030517578,74.4000015258789,963552.375,941935.1875,0.0,630132.2650625,333420.01953125
19708,2017,Residential,Seattle,WA,98121,1982,167941,Multifamily,18.3999996185303,18.0,53.7000007629395,52.2999992370605,2555683.75,2497668.5,0.0,2279571.48775,276111.987304688
19709,2017,Residential,Seattle,WA,98116,1986,38970,Multifamily,20.3999996185303,20.3999996185303,64.09999847412111,64.09999847412111,794958.375,795313.125,0.0,794958.148125,0.0
19712,2017,Residential,Seattle,WA,98107,1989,24648,Multifamily,23.2999992370605,23.100000381469698,73.3000030517578,72.4000015258789,575187.6875,568425.8125,0.0,575187.4429375,0.0
19715,2017,Residential,Seattle,WA,98199,1988,34270,Multifamily,33.4000015258789,32.9000015258789,104.800003051758,103.400001525879,705583.6875,695739.875,0.0,705583.5270625,0.0
19718,2017,Residential,Seattle,WA,98116,1984,20837,Multifamily,19.2999992370605,19.1000003814697,60.5,60.0999984741211,401173.5,398983.40625,0.0,401173.4170625,0.0
19728,2017,Specialty,Seattle,WA,98103,1930,47602,K-12 School,56.5999984741211,55.5,95.0999984741211,94.0,2627435.5,2580047.5,0.0,793821.2590625,1833614.0625
19730,2017,NonResidential,Seattle,WA,98013,1917,28072,Social/Meet,64.3000030517578,63.5999984741211,84.6999969482422,83.9000015258789,1532163.25,1514745.75,0.0,196133.022265625,1336029.98046875
19736,2017,Residential,Seattle,WA,98122,1986,24864,Multifamily,25.5,25.0,80.1999969482422,78.5999984741211,634882.1875,622059.6875,0.0,634882.0889375,0.0
19740,2017,Residential,Seattle,WA,98121,1990,39050,Multifamily,31.899999618530302,31.899999618530302,100.0,100.0,961901.0,961901.0,0.0,961900.804,0.0
19741,2017,Residential,Seattle,WA,98121,1980,77800,Multifamily,66.6999969482422,65.90000152587889,179.0,176.399993896484,3088252.75,3049976.5,0.0,2414157.6145,674095.01953125
19742,2017,NonResidential,Seattle,WA,98121,1955,31020,Restaurant,135.800003051758,135.800003051758,226.399993896484,226.399993896484,4211884.5,4213096.5,0.0,1244214.482125,2967669.921875
19743,2017,NonResidential,Seattle,WA,98121,1917,21600,Office,63.0,63.0,178.899993896484,178.899993896484,1360476.625,1360476.625,0.0,1165104.489875,195372.00927734398
19746,2017,NonResidential,Seattle,WA,98121,1946,23000,Other,39.5999984741211,37.4000015258789,74.0,71.6999969482422,910018.8125,859872.625,0.0,356963.09346875,553055.56640625
19747,2017,NonResidential,Seattle,WA,98121,1974,61825,Office,117.099998474121,116.699996948242,228.899993896484,228.399993896484,4864752.0,4846108.5,0.0,2105509.8005,2759242.1875
19748,2017,Residential,Seattle,WA,98121,2001,590869,Multifamily,36.7999992370605,36.2999992370605,85.0999984741211,83.4000015258789,15061449.0,14849781.0,0.0,9088767.886,5972680.078125
19749,2017,Residential,Seattle,WA,98121,2001,145275,Multifamily,28.100000381469698,27.600000381469698,88.0999984741211,86.8000030517578,2891829.75,2847477.0,0.0,2891829.29775,0.0
19750,2017,NonResidential,Seattle,WA,98121,1942,64630,Office,22.2999992370605,22.2999992370605,70.09999847412111,70.09999847412111,1443446.375,1443446.375,0.0,1443446.280125,0.0
19752,2017,NonResidential,Seattle,WA,98121,1948,20920,Worship Fac,68.1999969482422,65.59999847412111,102.699996948242,100.0,1425768.375,1372822.125,0.0,311190.4470625,1114578.02734375
19753,2017,Residential,Seattle,WA,98121,1903,26640,Multifamily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154006.00025,0.0
19754,2017,Residential,Seattle,WA,98109,2009,40329,Multifamily,99.0,98.5,174.800003051758,174.300003051758,3902630.25,3884903.75,0.0,1336651.319875,2565978.90625
19755,2017,NonResidential,Seattle,WA,98121,1925,20565,Office,40.7000007629395,40.0,128.0,125.5,837996.8125,821764.3125,0.0,837996.7429375,0.0
19756,2017,Residential,Seattle,WA,98121,1987,34880,Multifamily,23.100000381469698,22.7999992370605,72.6999969482422,71.6999969482422,948712.1875,936541.875,0.0,948712.037875,0.0
19757,2017,Residential,Seattle,WA,98121,1902,56776,Multifamily,31.5,30.7000007629395,66.0,63.2999992370605,1602922.75,1559932.0,0.0,799470.518125,803452.001953125
19758,2017,Residential,Seattle,WA,98121,1990,112676,Multifamily,43.2999992370605,42.7000007629395,115.300003051758,113.699996948242,3374574.0,3328391.0,0.0,2601923.59975,772650.0
19766,2017,NonResidential,Seattle,WA,98116,1926,22128,Worship Fac,29.5,28.2999992370605,44.4000015258789,43.0999984741211,653034.5,626278.875,0.0,141479.606265625,511554.98046875
19770,2017,Residential,Seattle,WA,98116,1973,26880,Multifamily,45.4000015258789,45.4000015258789,120.0,120.099998474121,1219870.625,1220240.25,0.0,930684.416,289185.986328125
19773,2017,Residential,Seattle,WA,98103,1987,23098,Multifamily,22.399999618530302,22.2999992370605,70.4000015258789,70.0,517500.40625,515227.09375,0.0,517500.4390625,0.0
19774,2017,NonResidential,Seattle,WA,98133,1968,48139,Retail Stor,26.2999992370605,24.600000381469698,53.4000015258789,50.5999984741211,1053065.5,982815.125,0.0,493295.337875,559770.01953125
19776,2017,NonResidential,SEATTLE,WA,0,2002,29924,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19777,2017,Residential,Seattle,WA,98133,1993,214388,Multifamily,27.2999992370605,26.7999992370605,85.8000030517578,84.3000030517578,4679818.0,4597914.0,0.0,4679817.312,0.0
19780,2017,NonResidential,Seattle,WA,98133,1968,21633,Automobile,178.5,172.800003051758,368.100006103516,361.5,3860867.5,3737511.5,0.0,1870792.3495,1990075.0
19781,2017,Residential,Seattle,WA,98133,1990,43228,Multifamily,25.600000381469698,25.2000007629395,80.5,79.0999984741211,1107562.25,1088386.75,0.0,1107562.176125,0.0
19783,2017,Residential,Seattle,WA,98102,1967,23231,Multifamily,26.399999618530302,26.2000007629395,83.0,82.3000030517578,582444.3125,577996.0,0.0,582444.073875,0.0
19787,2017,NonResidential,Seattle,WA,98116,1949,21364,Worship Fac,50.5999984741211,50.0999984741211,67.09999847412111,66.5,1081769.875,1071227.125,0.0,142024.84653125,939745.01953125
19788,2017,Residential,Seattle,WA,98109,1999,208125,Multifamily,44.2999992370605,43.4000015258789,55.2999992370605,54.4000015258789,3855956.25,3774525.25,0.0,366635.10053125,3489321.09375
19789,2017,Residential,Seattle,WA,98122,1923,39251,Multifamily,35.5,34.7999992370605,108.400001525879,106.0,1197522.25,1171989.25,0.0,1146593.00375,50928.997802734404
19790,2017,Residential,Seattle,WA,98122,1992,44715,Multifamily,42.2999992370605,41.5999984741211,110.400001525879,108.699996948242,1891665.625,1860600.5,0.0,1411185.50025,480479.98046875
19792,2017,Residential,Seattle,WA,98119,1990,21715,Multifamily,25.5,24.899999618530302,72.8000030517578,71.0999984741211,553747.0,540222.5,0.0,478697.095875,75050.0
19793,2017,Residential,Seattle,WA,98109,1994,86525,Multifamily,35.7000007629395,35.2999992370605,90.5,90.0999984741211,2234542.75,2211150.5,0.0,1590247.580125,644295.01953125
19794,2017,Residential,Seattle,WA,98109,1916,56652,Multifamily,31.5,30.399999618530302,58.5,57.2999992370605,1781866.75,1721389.0,0.0,689401.4240000001,1092465.0390625
19797,2017,Residential,Seattle,WA,98119,1996,20798,Multifamily,30.2000007629395,30.2000007629395,94.9000015258789,95.0,628903.1875,629044.625,0.0,628903.252,0.0
19799,2017,Residential,Seattle,WA,98122,1965,20296,Multifamily,30.100000381469698,29.5,94.4000015258789,92.5,587632.625,575677.875,0.0,587632.7129375,0.0
19801,2017,NonResidential,Seattle,WA,98121,1909,30700,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228623.7789375,0.0
19805,2017,Residential,Seattle,WA,98199,1988,31537,Multifamily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19808,2017,Residential,Seattle,WA,98102,1980,48744,Multifamily,35.7999992370605,35.0999984741211,112.400001525879,110.400001525879,1744621.375,1713093.0,0.0,1744621.06775,0.0
19824,2017,Residential,Seattle,WA,98109,2010,23931,Multifamily,31.100000381469698,30.600000381469698,78.9000015258789,78.4000015258789,687908.875,676133.3125,0.0,488530.8530625,199377.99072265602
19826,2017,Residential,Seattle,WA,98109,1999,39966,Multifamily,23.600000381469698,23.2999992370605,74.1999969482422,73.0999984741211,863929.875,851107.8125,0.0,862665.876125,1264.00012969971
19830,2017,Residential,Seattle,WA,98109,1999,72763,Multifamily,38.0999984741211,38.0,105.0,104.800003051758,2774159.5,2762005.0,0.0,2261163.108,512995.99609375
19831,2017,Residential,Seattle,WA,98134,1980,59600,Multifamily,26.5,25.899999618530302,83.1999969482422,81.4000015258789,1578419.25,1545187.375,0.0,1578419.13575,0.0
19832,2017,Residential,Seattle,WA,98109,1978,40948,Multifamily,22.600000381469698,22.2999992370605,70.8000030517578,70.09999847412111,725743.125,717818.375,0.0,725742.955875,0.0
19833,2017,NonResidential,Seattle,WA,98121,1992,28923,College/Uni,20.7000007629395,20.0,37.5,36.7999992370605,595891.125,576309.6875,0.0,217094.97746875,378795.99609375
19835,2017,Residential,Seattle,WA,98121,1992,65210,Multifamily,47.5999984741211,47.4000015258789,97.0999984741211,96.8000030517578,2698477.5,2683717.5,0.0,1274574.458125,1423903.02734375
19836,2017,NonResidential,Seattle,WA,98121,1928,21600,College/Uni,16.3999996185303,16.0,39.0999984741211,38.5,353708.8125,345952.09375,0.0,225943.99946875,127764.904785156
19839,2017,Residential,Seattle,WA,98101,1925,21712,Multifamily,61.4000015258789,59.9000015258789,92.0,90.4000015258789,1333932.0,1300910.125,0.0,285759.1050625,1048173.046875
19841,2017,Residential,Seattle,WA,98101,1908,53232,Multifamily,39.0999984741211,38.4000015258789,92.0999984741211,90.5,1853922.375,1820607.25,0.0,1157162.420125,696759.9609375
19845,2017,NonResidential,Seattle,WA,98105,1996,25735,Retail Stor,46.5,45.2999992370605,123.699996948242,122.400001525879,1194924.125,1164476.75,0.0,919824.02,275100.024414063
19846,2017,Residential,Seattle,WA,98105,1984,57856,Multifamily,28.899999618530302,28.600000381469698,90.8000030517578,89.8000030517578,1726820.25,1707897.0,0.0,1726820.024,0.0
19847,2017,NonResidential,Seattle,WA,98105,1956,25862,Retail Stor,193.800003051758,193.699996948242,372.899993896484,372.600006103516,5011500.0,5009978.5,0.0,2096191.6285,2915308.0078125
19848,2017,NonResidential,Seattle,WA,98105,2003,49965,Retail Stor,71.0999984741211,70.5,215.199996948242,214.5,3554246.0,3523671.5,0.0,3357960.3175,196284.985351563
19849,2017,Residential,Seattle,WA,98109,1981,53698,Multifamily,20.6000003814697,20.1000003814697,64.6999969482422,63.0999984741211,1107226.25,1079211.25,0.0,1107226.094125,0.0
19851,2017,Residential,Seattle,WA,98104,1911,23338,Multifamily,85.0999984741211,84.0999984741211,140.5,139.5,2690864.0,2659265.5,0.0,775061.709875,1915801.953125
19852,2017,Residential,Seattle,WA,98104,1900,39594,Multifamily,25.5,24.899999618530302,61.2000007629395,59.4000015258789,1008424.1875,985152.0,0.0,652883.107875,355540.99121093797
19853,2017,NonResidential,Seattle,WA,98104,1929,20028,Office,23.2999992370605,22.600000381469698,60.2999992370605,59.5,466504.0,453484.1875,132977.296875,333526.412,0.0
19854,2017,Residential,Seattle,WA,98104,1906,65535,Multifamily,43.0,42.5999984741211,135.0,133.899993896484,1700313.25,1685927.625,0.0,1700313.26225,0.0
19855,2017,NonResidential,Seattle,WA,98104,1900,23622,Office,10.8999996185303,10.8999996185303,34.0999984741211,34.0999984741211,257666.203125,257666.203125,0.0,256087.31346875,1578.9999961853
19856,2017,NonResidential,Seattle,WA,98104,1902,23563,Office,35.0999984741211,34.2999992370605,110.199996948242,107.800003051758,827265.875,808859.875,0.0,827265.6830625,0.0
19857,2017,NonResidential,Seattle,WA,98104,1903,28600,Office,49.9000015258789,48.5999984741211,125.300003051758,124.0,1298175.625,1264276.875,0.0,907115.38625,391059.98535156297
19858,2017,NonResidential,Seattle,WA,98104,1978,38539,Retail Stor,85.5999984741211,84.0999984741211,268.70001220703097,264.0,2238312.25,2199500.75,0.0,2238311.87775,0.0
19860,2017,NonResidential,Seattle,WA,98104,1906,26840,Office,63.4000015258789,63.4000015258789,199.100006103516,199.100006103516,1841335.25,1841335.25,0.0,1841334.8475,0.0
19861,2017,NonResidential,Seattle,WA,98104,1906,46800,Retail Stor,12.1999998092651,12.1999998092651,38.4000015258789,38.4000015258789,571990.3125,571990.3125,0.0,571990.3989375,0.0
19862,2017,NonResidential,Seattle,WA,98104,1979,63990,Office,34.7999992370605,34.7999992370605,105.099998474121,105.099998474121,1358309.875,1358309.875,0.0,1278550.82425,79759.0026855469
19864,2017,NonResidential,Seattle,WA,98121,1908,28800,Office,47.0,45.9000015258789,103.900001525879,102.800003051758,1646049.375,1607544.5,0.0,913094.169875,732954.98046875
19865,2017,Residential,Seattle,WA,98121,1900,23015,Multifamily,68.40000152587889,67.6999969482422,149.399993896484,147.199996948242,1575101.75,1558508.75,0.0,854133.7969375,720968.017578125
19870,2017,Residential,Seattle,WA,98121,2000,36676,Multifamily,63.0999984741211,62.2000007629395,152.899993896484,151.199996948242,2312859.0,2282603.5,0.0,1521887.84025,790970.947265625
19871,2017,NonResidential,Seattle,WA,98121,1954,33552,Office,46.5999984741211,46.2000007629395,92.5,92.0,1238689.375,1226704.25,0.0,553114.202,685575.0
19873,2017,NonResidential,Seattle,WA,98121,1931,26270,Retail Stor,61.0999984741211,59.7999992370605,154.100006103516,152.800003051758,1604004.125,1571782.0,0.0,1130497.96,473506.15234375
19874,2017,NonResidential,Seattle,WA,98121,1926,57620,Office,39.5999984741211,39.5999984741211,124.300003051758,124.300003051758,1971385.125,1971385.125,0.0,1971384.9335,0.0
19875,2017,Residential,Seattle,WA,98121,1923,33440,Multifamily,96.0999984741211,96.1999969482422,122.199996948242,122.300003051758,3214959.0,3216540.75,0.0,340574.24453125,2874384.765625
19878,2017,NonResidential,Seattle,WA,98121,1990,57800,Hotel,45.2000007629395,44.5,98.5,96.5,2611672.0,2574291.75,0.0,1413030.96575,1198640.91796875
19881,2017,Residential,seattle,WA,98121,1994,69590,Multifamily,58.4000015258789,58.2999992370605,108.0,107.5,4065718.5,4055375.25,0.0,1553820.001875,2511898.2421875
19884,2017,Residential,Seattle,WA,98121,1990,321050,Multifamily,61.5999984741211,60.5,146.5,143.800003051758,13944121.0,13714343.0,0.0,8873091.101,5071028.125
19885,2017,Residential,Seattle,WA,98121,2000,192077,Multifamily,26.7000007629395,26.399999618530302,84.0,82.8000030517578,3810764.5,3755509.75,0.0,3810763.852,0.0
19887,2017,Residential,Seattle,WA,98121,2008,203940,Multifamily,45.4000015258789,44.7999992370605,102.199996948242,100.400001525879,6495533.5,6414507.5,0.0,3740677.96,2754855.078125
19889,2017,Residential,Seattle,WA,98121,1918,21284,Multifamily,39.7000007629395,39.2000007629395,82.9000015258789,81.4000015258789,845946.3125,834895.0,0.0,419190.13653125,426756.005859375
19890,2017,Residential,Seattle,WA,98102,1908,48786,Multifamily,29.2000007629395,28.5,89.5,87.0,1092577.5,1063895.0,0.0,1050408.403875,42168.9910888672
19892,2017,NonResidential,SEATTLE,WA,0,1926,27000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19893,2017,Residential,Seattle,WA,98101,2002,98222,Multifamily,47.0,46.5999984741211,108.900001525879,107.699996948242,2083178.25,2066356.625,0.0,1264677.952125,818500.048828125
19894,2017,NonResidential,Seattle,WA,98101,1955,31890,Financial O,62.5,61.5999984741211,196.199996948242,193.399993896484,1946820.375,1919139.125,0.0,1946820.2395,0.0
19895,2017,NonResidential,Seattle,WA,98101,1925,44098,Office,64.40000152587889,63.4000015258789,160.800003051758,159.5,1668126.75,1642132.25,551756.375,1116370.254125,0.0
19899,2017,Residential,Seattle,WA,98101,2001,678165,Multifamily,43.2999992370605,42.5,94.5,93.5999984741211,23307096.0,22876726.0,0.0,12619949.045999998,10687145.3125
19900,2017,NonResidential,Seattle,WA,98121,1926,49249,Laboratory,737.400024414063,735.0,1232.19995117188,1224.69995117188,35210112.0,35096532.0,0.0,10462250.572999999,24747860.9375
19902,2017,NonResidential,Seattle,WA,98121,1925,24825,Retail Stor,26.5,25.7999992370605,61.0999984741211,60.2999992370605,646355.6875,628786.125,0.0,388021.51653125,258334.008789063
19903,2017,Residential,Seattle,WA,98121,1991,41030,Multifamily,50.0999984741211,48.7000007629395,118.699996948242,115.699996948242,1257732.0,1224497.5,0.0,794811.0589375,462920.99609375
19904,2017,Residential,"Seattle,",WA,98109,2002,41359,Multifamily,78.3000030517578,77.0,139.800003051758,138.399993896484,3154605.5,3103689.5,0.0,1110187.39025,2044418.1640625
19905,2017,Residential,Seattle,WA,98121,1910,21095,Multifamily,59.2000007629395,57.5999984741211,132.399993896484,127.5,820101.875,798680.0,0.0,466201.712125,353900.02441406297
19931,2017,Residential,Seattle,WA,98121,1994,224732,Multifamily,55.0,53.9000015258789,148.199996948242,145.0,10158410.0,9953279.0,0.0,7981002.376,2177406.25
19906,2017,Residential,Seattle,WA,98121,1989,188715,Multifamily,36.5,35.7000007629395,114.300003051758,111.800003051758,4261455.5,4169201.0,0.0,4244259.305,17196.0006713867
19907,2017,Residential,Seattle,WA,98121,1925,23989,Multifamily,29.899999618530302,29.2999992370605,94.0,91.9000015258789,718158.375,702371.5,0.0,718158.4530625,0.0
19910,2017,NonResidential,Seattle,WA,98121,1952,26670,Medical Off,57.0999984741211,56.2000007629395,179.0,176.0,1523177.25,1497904.625,0.0,1518525.9540000001,4651.001358032229
19911,2017,Residential,Seattle,WA,98121,1991,41834,Multifamily,34.2999992370605,33.5999984741211,107.699996948242,105.599998474121,1064895.25,1043957.5,0.0,1064895.116125,0.0
19913,2017,Residential,Seattle,WA,98121,1922,34060,Multifamily,69.5,67.6999969482422,97.0,95.1999969482422,2366229.0,2307520.5,0.0,392180.05146875,1974049.21875
19915,2017,Residential,Seattle,WA,98121,1925,37300,Multifamily,68.3000030517578,67.0,169.0,164.899993896484,2031356.25,1992071.75,0.0,1385437.162125,645918.9453125
19917,2017,Specialty,Seattle,WA,98121,1922,37740,Fire Statio,90.0,88.0999984741211,195.399993896484,193.399993896484,3504163.75,3429611.75,0.0,1880192.4095,1623970.99609375
19918,2017,Residential,Seattle,WA,98121,1998,328947,Multifamily,30.600000381469698,30.100000381469698,93.0,91.5,8517476.0,8379276.5,0.0,8095248.078,422227.001953125
19919,2017,Residential,Seattle,WA,98121,2000,160141,Multifamily,28.899999618530302,28.399999618530302,90.9000015258789,89.3000030517578,3832841.0,3763638.75,0.0,3832840.345,0.0
19920,2017,Residential,seattle,WA,98121,1925,44736,Multifamily,63.0,62.9000015258789,94.1999969482422,93.5999984741211,2560701.0,2555124.75,0.0,544162.82,2016538.0859375
19921,2017,Residential,Seattle,WA,98121,1923,22400,Multifamily,40.0999984741211,39.0999984741211,125.800003051758,122.699996948242,897584.375,875340.8125,0.0,897584.284125,0.0
19922,2017,Residential,Seattle,WA,98121,1979,70200,Multifamily,50.2000007629395,49.7999992370605,157.699996948242,156.399993896484,3526161.25,3497307.5,0.0,3526160.8285,0.0
19923,2017,Residential,Seattle,WA,98121,1929,21840,Multifamily,48.5,47.0,115.300003051758,110.900001525879,1058609.25,1027553.5,0.0,673446.2189375,385162.98828125
19924,2017,Residential,Seattle,WA,98121,1925,33880,Multifamily,94.4000015258789,92.0,124.300003051758,121.699996948242,2643763.5,2574742.75,0.0,337139.0269375,2306624.609375
19925,2017,Residential,Seattle,WA,98121,1949,393841,Multifamily,61.2999992370605,59.7999992370605,102.300003051758,100.699996948242,20009848.0,19518822.0,0.0,5936441.9845,14073406.25
19926,2017,NonResidential,Seattle,WA,98121,1965,23752,Office,55.5999984741211,53.2000007629395,114.0,111.400001525879,1320093.375,1264342.25,0.0,632607.297875,687485.986328125
19927,2017,NonResidential,Seattle,WA,98121,1967,44416,Hotel,52.5999984741211,51.5999984741211,116.699996948242,113.599998474121,2768713.0,2716745.0,0.0,1550834.82175,1217878.02734375
19930,2017,Residential,Seattle,WA,98121,2002,34080,Multifamily,35.4000015258789,34.7999992370605,96.5999984741211,94.5,1473242.25,1445597.75,0.0,1182370.915875,290870.99609375
20198,2017,Residential,SEATTLE,WA,0,1961,43752,Low-Rise Multifamily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19932,2017,Residential,SEATTLE,WA,98121,1914,62607,Multifamily,34.5999984741211,34.5999984741211,108.5,108.5,2007906.875,2008701.625,0.0,2007906.76825,0.0
19936,2017,Residential,Seattle,WA,98102,1930,29765,Multifamily,54.2999992370605,52.7999992370605,74.8000030517578,73.1999969482422,1617001.125,1570224.75,0.0,253141.05146875,1363860.05859375
19946,2017,Residential,Seattle,WA,98112,1928,27182,Multifamily,77.0999984741211,76.6999969482422,101.400001525879,100.900001525879,2096533.125,2083732.0,0.0,266060.936,1830472.0703125
19949,2017,Residential,Seattle,WA,98199,1969,22374,Multifamily,24.2000007629395,23.899999618530302,76.0,75.0999984741211,541534.375,535135.625,0.0,541534.193875,0.0
19956,2017,Residential,Seattle,WA,98109,1910,61802,Multifamily,66.1999969482422,65.09999847412111,174.399993896484,171.199996948242,4094124.0,4024791.0,0.0,3101357.4455,992766.015625
19967,2017,Specialty,Seattle,WA,98109,2001,35805,K-12 School,18.2999992370605,18.2999992370605,36.5999984741211,36.5999984741211,656749.375,656749.375,0.0,296856.28853125,359892.99316406297
19969,2017,Residential,Seattle,WA,98125,2002,56473,Multifamily,40.0999984741211,39.2999992370605,125.800003051758,123.300003051758,1410447.375,1382727.875,0.0,1410447.122125,0.0
19976,2017,Residential,Seattle,WA,98136,1968,51490,Multifamily,33.5,33.0999984741211,81.4000015258789,80.1999969482422,1724127.75,1703836.875,0.0,1139097.586125,585029.98046875
19986,2017,Residential,Seattle,WA,98103,1987,45348,Multifamily,30.899999618530302,31.0,97.1999969482422,97.1999969482422,1403271.125,1403644.25,0.0,1403270.93975,0.0
19988,2017,Residential,Seattle,WA,98133,1966,31317,Multifamily,36.9000015258789,36.0,115.900001525879,113.0,952063.625,927861.625,0.0,952063.688125,0.0
19990,2017,Residential,SEATTLE,WA,0,1969,99372,Mid-Rise Multifamily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19991,2017,Residential,Seattle,WA,98133,1964,26744,Multifamily,25.2999992370605,24.399999618530302,79.3000030517578,76.5999984741211,675475.875,652594.125,0.0,675475.665875,0.0
19992,2017,Residential,Seattle,WA,98133,1987,30060,Multifamily,24.5,23.7999992370605,76.9000015258789,74.8000030517578,735978.5,715945.875,0.0,735978.316125,0.0
20000,2017,NonResidential,Seattle,WA,98103,1928,45991,Worship Fac,31.399999618530302,30.2999992370605,56.9000015258789,55.5999984741211,1443935.125,1392804.5,0.0,527333.13,916601.953125
20004,2017,Residential,Seattle,WA,98105,2002,119996,Multifamily,48.7999992370605,48.2999992370605,125.300003051758,124.800003051758,5060587.0,5013174.0,0.0,3676598.041,1383989.0625
20005,2017,Residential,Seattle,WA,98105,1997,23794,Multifamily,24.600000381469698,24.399999618530302,77.1999969482422,76.6999969482422,585090.3125,581314.3125,0.0,585090.079875,0.0
20007,2017,Residential,Seattle,WA,98106,1988,48996,Multifamily,33.4000015258789,32.7999992370605,104.900001525879,103.099998474121,1636394.625,1608013.875,0.0,1636394.56025,0.0
20009,2017,Residential,Seattle,WA,98199,2007,37090,Multifamily,25.100000381469698,24.7000007629395,71.9000015258789,71.5,880906.6875,868819.3125,0.0,764624.7750625,116281.994628906
20011,2017,Residential,Seattle,WA,98106,1998,23533,Multifamily,52.7000007629395,52.2000007629395,155.300003051758,153.800003051758,1240391.875,1228257.5,0.0,1125391.902,115000.0
20013,2017,Residential,Seattle,WA,98101,2001,52020,Multifamily,43.4000015258789,42.5,117.099998474121,116.199996948242,1952938.875,1913619.875,0.0,1540644.563875,412293.994140625
20017,2017,Residential,Seattle,WA,98116,1958,32612,Multifamily,26.7000007629395,26.2999992370605,84.0,82.5,872116.625,857220.5,0.0,872116.4230625,0.0
20021,2017,Residential,Seattle,WA,98144,1971,58485,Multifamily,45.4000015258789,44.7000007629395,142.5,140.399993896484,2654770.0,2614357.5,0.0,2654769.722,0.0
20027,2017,Residential,Seattle,WA,98105,1999,147443,Multifamily,31.399999618530302,31.2999992370605,98.6999969482422,98.3000030517578,2881239.25,2866697.5,0.0,2881238.87625,0.0
20028,2017,Residential,Seattle,WA,98105,1988,65103,Multifamily,31.2999992370605,31.2999992370605,98.3000030517578,98.3000030517578,1536981.125,1536981.125,0.0,1536981.142125,0.0
20029,2017,NonResidential,Seattle,WA,98105,1921,21499,Residence H,25.0,25.0,78.6999969482422,78.6999969482422,538546.0,538546.0,0.0,538545.9749375,0.0
20033,2017,NonResidential,Seattle,WA,98105,1989,20384,Office,72.0999984741211,70.0,221.199996948242,215.5,1803918.875,1752590.5,0.0,1742431.63,61487.0971679688
20037,2017,Residential,Seattle,WA,98105,1960,21528,Multifamily,28.100000381469698,27.7999992370605,88.1999969482422,87.4000015258789,604658.8125,599173.5,0.0,604658.5929375,0.0
20045,2017,NonResidential,Seattle,WA,98105,1955,77424,Supermarket,173.199996948242,170.800003051758,406.600006103516,404.100006103516,14745408.0,14540065.0,0.0,9150821.93,5594584.375
20047,2017,NonResidential,Seattle,WA,98105,1956,39265,Retail Stor,167.5,167.5,410.600006103516,410.600006103516,6578685.0,6578685.0,0.0,4408720.6905,2169963.8671875
