BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
22252,2015,NonResidential,Seattle,WA,98125,1961,"32,000",,32.9,41.1,61.5,72.0,1136405,1421500,0,447013,689411
22259,2015,NonResidential,Seattle,WA,98107,1910,"31,140",,29.3,39.0,45.2,56.2,912592,1213579,0,214680,697921
22261,2015,NonResidential,Seattle,WA,98107,1975,"41,478",,78.0,86.4,172.8,181.7,3234871,3585677,0,1804822,1430124
22264,2015,NonResidential,Seattle,WA,98107,1980,"39,840",,20.8,22.3,65.3,70.1,827937,889124,0,827972,0
22279,2015,Residential,Seattle,WA,98107,1987,"43,380",,27.6,30.8,86.7,96.8,769148,858838,0,769180,0
22282,2015,Residential,Seattle,WA,98107,1984,"36,248",,28.2,31.0,88.5,97.5,1021903,1124994,0,1021945,0
22290,2015,Residential,Seattle,WA,98107,1985,"26,347",,33.2,36.9,104.4,115.9,875789,972119,0,875825,0
22294,2015,Residential,Seattle,WA,98107,1989,"53,041",,40.3,43.5,81.1,84.5,2136086,2307963,0,983923,1152204
22299,2015,Residential,Seattle,WA,98107,2009,"447,755",,52.3,56.6,142.4,152.9,17087008,18476226,0,13665921,3421655
22308,2015,Residential,Seattle,WA,98107,1969,"52,926",,55.3,62.8,153.8,176.2,2926166,3321657,0,2424397,501870
22312,2015,Specialty,Seattle,WA,98107,2004,"30,576",,68.6,68.6,183.8,183.8,1241865,1241865,0,967968,273937
22314,2015,Residential,Seattle,WA,98127,1999,"46,070",,25.2,26.9,79.1,84.5,852840,910794,0,852875,0
22323,2015,Residential,Seattle,WA,98107,1993,"40,740",,25.0,25.8,78.4,80.9,715064,738139,0,715094,0
22327,2015,NonResidential,Seattle,WA,98107,1924,"21,528",,13.8,15.3,34.5,36.1,297715,329960,0,205967,91757
22332,2015,NonResidential,Seattle,WA,98107,1928,"30,000",,44.2,43.2,130.5,127.4,1140620,1115025,0,1039296,101367
22334,2015,Residential,Seattle,WA,98107,2008,"243,928",,39.6,40.9,100.2,101.5,9308471,9596650,0,6584649,2724096
22339,2015,Residential,Seattle,WA,98119,2003,"28,879",,21.6,21.6,67.8,67.8,519573,519573,0,519594,0
22340,2015,Residential,Seattle,WA,98119,1997,"20,406",,27.9,29.1,63.9,65.1,569115,593462,0,337697,231432
22347,2015,Residential,Seattle,WA,98101,1910,"34,909",,20.8,23.5,65.4,73.9,727036,821791,0,727067,0
22351,2015,Residential,Seattle,WA,98104,1909,"201,656",,24.2,25.7,76.1,80.8,4058492,4308575,0,4058661,0
22352,2015,Residential,Seattle,WA,98115,2007,"82,486",,30.6,32.5,70.3,72.3,1954442,2071825,0,1163641,790850
22353,2015,Residential,Seattle,WA,98118,1959,"45,201",,32.2,34.0,101.0,106.8,1454465,1537112,0,1454525,0
22354,2015,Residential,Seattle,WA,98118,1962,"43,330",,31.9,34.7,100.3,108.9,1383950,1503421,0,1384007,0
22356,2015,Residential,Seattle,WA,98122,1996,"32,112",,19.0,21.4,51.0,56.0,507217,572627,0,398070,109164
22361,2015,Residential,Seattle,WA,98116,2005,"29,888",,36.1,39.9,93.9,100.1,1078936,1193914,0,801475,277495
22363,2015,Residential,Seattle,WA,98125,1988,"47,647",,31.4,33.8,98.7,106.0,1497021,1608839,0,1497083,0
22371,2015,Residential,Seattle,WA,98102,1992,"31,152",,48.1,48.8,142.2,142.9,1247972,1266787,0,1139756,108264
22372,2015,Residential,Seattle,WA,98109,1984,"23,210",,25.6,28.3,80.3,88.7,557193,615801,0,557217,0
22390,2015,Residential,Seattle,WA,98103,1979,"27,533",,30.8,36.2,80.9,94.2,848497,997777,0,640103,208421
22395,2015,Residential,Seattle,WA,98118,1969,"30,216",,30.3,33.6,95.1,105.4,914670,1013804,0,914708,0
22397,2015,Residential,Seattle,WA,98104,1999,"35,364",,22.0,26.0,42.4,48.0,620789,732311,0,259097,361703
22414,2015,Residential,Seattle,WA,98107,1960,"41,076",,21.7,24.7,68.3,77.5,892227,1012743,0,892264,0
22418,2015,Residential,Seattle,WA,98107,1960,"24,948",,23.0,26.0,72.2,81.7,573395,648919,0,573418,0
22420,2015,NonResidential,Seattle,WA,98107,1942,"30,087",,171.1,166.5,537.3,522.8,5227992,5087208,0,5228210,0
22438,2015,NonResidential,Seattle,WA,98107,1975,"84,595",,35.1,41.4,75.2,81.8,1417778,1672928,0,742085,675724
22440,2015,NonResidential,Seattle,WA,98107,1996,"23,500",,49.1,46.2,148.4,139.3,1152890,1084663,0,1089355,63580
22454,2015,NonResidential,Seattle,WA,98134,1967,"22,420",,64.3,71.4,156.3,159.4,1482752,1647909,0,979823,502969
22460,2015,Residential,Seattle,WA,98199,1968,"23,728",,21.8,24.2,68.6,75.8,518314,573082,0,518335,0
22470,2015,Residential,Seattle,WA,98199,2007,"42,763",,33.1,34.7,94.5,96.2,955223,1002301,0,826168,129089
22479,2015,NonResidential,Seattle,WA,98119,1961,"25,842",,365.6,389.5,821.6,846.6,9501494,10121053,0,5442492,4059226
22480,2015,NonResidential,Seattle,WA,98119,1992,"26,389",,43.2,41.6,135.7,130.5,1140137,1097110,0,1140185,0
22486,2015,NonResidential,Seattle,WA,98119,1982,"25,859",,37.0,37.0,100.7,100.7,957632,957632,0,764295,193369
22502,2015,NonResidential,Seattle,WA,98199,1974,"25,600",,63.7,78.4,158.6,187.8,1631031,2007147,0,1123078,507999
22504,2015,NonResidential,Seattle,WA,98199,1965,"23,169",,23.0,23.0,72.1,72.1,234144,234144,0,234153,0
22509,2015,NonResidential,Seattle,WA,98199,2008,"41,784",,41.3,41.3,129.8,129.8,1380283,1380283,0,1380340,0
22511,2015,NonResidential,Seattle,WA,98199,1960,"56,884",,22.2,26.5,48.8,53.3,1261725,1505515,0,695445,566309
22512,2015,Residential,Seattle,WA,98119,2000,"34,582",,58.1,63.8,182.5,200.3,1007254,1105839,0,1007296,0
22517,2015,Residential,Seattle,WA,98107,1988,"23,835",,22.8,25.0,71.5,78.5,542882,596139,0,542904,0
22519,2015,NonResidential,Seattle,WA,98117,1989,"32,810",,60.5,67.5,146.7,151.7,1983755,2214713,0,1306809,677000
22521,2015,Residential,Seattle,WA,98112,1999,"42,260",,26.4,27.9,83.0,87.7,811537,858279,0,811570,0
22524,2015,Residential,Seattle,WA,98112,1910,"22,704",,58.5,72.2,78.6,93.1,1327591,1640078,0,186991,1140607
22547,2015,NonResidential,Seattle,WA,98119,1980,"30,989",,3.1,3.1,9.7,9.7,95544,95544,0,95548,0
22548,2015,NonResidential,Seattle,WA,98119,1915,"39,952",,1.3,1.4,4.2,4.3,53401,55113,0,53404,0
22550,2015,Residential,Seattle,WA,98119,1963,"28,674",,24.2,28.1,69.8,79.2,695059,806440,0,609084,86000
22553,2015,Residential,Seattle,WA,98119,1962,"21,240",,22.8,26.3,71.7,82.7,484875,559417,0,484895,0
22569,2015,Residential,Seattle,WA,98119,1990,"115,575",,36.1,39.5,86.5,95.0,4172258,4561708,0,2687296,1485074
22574,2015,NonResidential,Seattle,WA,98119,1961,"20,022",,31.9,34.0,100.1,106.7,662785,706480,0,662812,0
22577,2015,NonResidential,Seattle,WA,98119,1960,"36,498",,14.3,17.6,33.9,39.3,507947,622651,0,319013,188947
22579,2015,NonResidential,Seattle,WA,98199,1968,"35,946",,12.4,14.0,29.4,30.7,444458,503550,0,282726,161743
22585,2015,NonResidential,Seattle,WA,98199,2007,"30,152",,30.4,30.4,95.5,95.5,766628,766628,0,765668,992
22607,2015,NonResidential,Seattle,WA,98199,1979,"22,365",,20.1,20.1,63.0,63.0,433443,433443,0,433461,0
22609,2015,NonResidential,Seattle,WA,98199,1994,"30,172",,32.0,34.4,100.4,108.1,965091,1038496,0,965131,0
22611,2015,Residential,Seattle,WA,98107,2008,"75,638",,29.2,30.9,91.8,97.1,1467423,1551650,0,1467484,0
22627,2015,Residential,Seattle,WA,98107,1988,"23,466",,23.1,25.2,72.7,79.1,429344,467525,0,429362,0
22632,2015,Residential,Seattle,WA,98107,1990,"30,199",,35.1,39.8,110.1,124.9,720312,817006,0,720342,0
22650,2015,NonResidential,Seattle,WA,98107,1927,"42,500",,4.8,5.5,14.9,17.1,226375,259455,0,226384,0
22654,2015,NonResidential,Seattle,WA,98107,1901,"23,032",,54.6,54.6,171.5,171.5,1158000,1158000,0,1158048,0
22670,2015,Residential,Seattle,WA,98107,2008,"197,368",,51.8,53.7,129.5,133.9,7976729,8267826,0,5527567,2449391
22672,2015,NonResidential,Seattle,WA,98107,1900,"45,750",,153.3,167.5,242.6,257.5,6569660,7176442,0,1674088,4895641
22676,2015,NonResidential,Seattle,WA,98107,1968,"23,500",,69.9,74.8,177.5,182.7,1641546,1758296,0,1170650,470945
22678,2015,NonResidential,Seattle,WA,98107,1966,"22,282",,23.8,24.4,56.3,58.2,529806,543430,0,333542,196278
22679,2015,NonResidential,Seattle,WA,98107,1902,"24,000",,14.3,14.5,28.1,28.9,342493,347927,0,151127,191372
22681,2015,Residential,Seattle,WA,98107,1964,"36,000",,25.0,28.4,78.4,89.3,811021,923329,0,811055,0
22684,2015,NonResidential,Seattle,WA,98107,1909,"27,085",,72.4,82.7,154.1,164.9,1960558,2239278,0,1012455,948145
22739,2015,Residential,Seattle,WA,98115,1979,"75,154",,23.2,25.1,68.4,75.6,1742870,1884086,0,1584450,158486
22742,2015,Residential,Seattle,WA,98103,1987,"24,156",,22.8,25.5,71.6,80.0,466985,521699,0,467005,0
22746,2015,Residential,Seattle,WA,98125,1975,"79,963",,29.6,34.5,92.9,108.3,2164237,2524052,0,2164327,0
22748,2015,Residential,Seattle,WA,98103,1979,"20,448",,23.8,27.3,74.8,85.8,487229,558450,0,487249,0
22749,2015,Residential,Seattle,WA,98103,1994,"46,439",,30.7,32.9,75.8,81.3,1426823,1530089,0,967640,459223
22753,2015,Residential,Seattle,WA,98133,1988,"57,693",,20.8,21.4,65.3,67.0,1200628,1231746,0,1200678,0
22759,2015,Residential,Seattle,WA,98133,1995,"26,040",,33.3,34.7,104.7,109.0,868163,903945,0,868199,0
22801,2015,Specialty,Seattle,WA,98125,1996,"29,258",,216.0,250.6,382.4,418.7,7482832,8682092,0,2578093,4904846
22804,2015,NonResidential,Seattle,WA,98125,1931,"37,500",,56.2,57.6,149.6,154.2,2105835,2160662,0,1626973,478929
22805,2015,Residential,Seattle,WA,98125,1990,"28,392",,39.6,42.4,124.5,133.3,1125724,1205113,0,1125771,0
22810,2015,NonResidential,Seattle,WA,98125,1930,"23,983",,49.1,55.7,105.3,112.2,1176615,1334923,0,616817,559823
22818,2015,NonResidential,Seattle,WA,98106,1980,"24,100",,27.2,32.6,51.1,56.8,642052,770089,0,254182,387880
22830,2015,NonResidential,Seattle,WA,98126,1971,"23,772",,11.9,14.5,37.4,45.5,282898,344505,0,282910,0
22831,2015,Residential,Seattle,WA,98126,1979,"24,371",,30.1,32.3,94.4,101.3,732352,786080,0,732382,0
22834,2015,NonResidential,Seattle,WA,98105,2004,"31,343",,78.3,94.5,148.9,166.0,4034028,4868779,0,1644516,2389580
22836,2015,Residential,Seattle,WA,98136,1980,"34,142",,21.5,25.0,67.4,78.4,733152,852877,0,733183,0
22838,2015,Residential,Seattle,WA,98119,1995,"32,927",,33.6,36.0,78.0,80.4,1107870,1184035,0,672561,435337
22839,2015,Residential,Seattle,WA,98121,1979,"117,069",,35.3,41.2,109.5,127.7,6012303,7017132,0,5907164,105385
22840,2015,Residential,Seattle,WA,98105,1996,"30,713",,30.8,35.7,74.9,82.2,787112,912600,0,521374,265760
22850,2015,Residential,Seattle,WA,98115,2003,"125,774",,34.7,36.4,94.8,96.6,3471845,3646486,0,2797739,674222
22860,2015,NonResidential,Seattle,WA,98103,1996,"55,912",,87.2,84.8,273.8,266.2,2882757,2803237,0,2882877,0
22863,2015,NonResidential,Seattle,WA,98199,1957,"20,294",,67.5,74.8,123.8,129.8,1369190,1518794,0,513830,855381
22866,2015,NonResidential,Seattle,WA,98199,1983,"40,571",,61.7,61.7,193.7,193.7,1481017,1481017,0,1481078,0
22867,2015,NonResidential,Seattle,WA,98199,1983,"41,707",,68.7,68.7,215.8,215.8,1790120,1790120,0,1790194,0
22881,2015,NonResidential,Seattle,WA,98119,1960,"54,988",,37.8,40.4,101.7,103.0,2085349,2227162,0,1634430,450987
22883,2015,NonResidential,Seattle,WA,98119,1955,"39,497",,45.4,50.5,120.0,128.5,1795049,1994281,0,1365506,429600
22894,2015,Residential,Seattle,WA,98199,2001,"69,881",,21.9,23.2,59.8,62.5,1527348,1622790,0,1230731,296668
22896,2015,Residential,Seattle,WA,98119,1991,"38,255",,22.4,24.1,70.2,75.8,988448,1066352,0,988489,0
22899,2015,Residential,Seattle,WA,98119,1963,"21,094",,29.6,33.6,93.0,105.4,624993,707893,0,625019,0
22902,2015,Residential,Seattle,WA,98199,1988,"28,799",,29.9,32.3,93.9,101.3,678351,732353,0,678379,0
22919,2015,Residential,Seattle,WA,98103,1992,"34,813",,29.8,32.7,93.5,102.7,830945,912421,0,830979,0
22929,2015,Residential,Seattle,WA,98102,1961,"23,727",,29.7,33.3,93.3,104.5,704799,790007,0,704828,0
22930,2015,Residential,Seattle,WA,98102,1959,"22,992",,29.1,32.6,91.5,102.3,669940,749354,0,669968,0
22932,2015,Residential,Seattle,WA,98102,1958,"27,852",,28.4,31.4,89.2,98.6,791564,874649,0,791597,0
22934,2015,Residential,Seattle,WA,98102,1906,"24,560",,39.5,45.4,88.9,105.8,798970,919086,0,459436,339553
22936,2015,Specialty,Seattle,WA,98112,1932,"33,087",,61.8,76.0,114.9,129.8,3322250,4086316,0,1287650,2034653
22938,2015,Residential,Seattle,WA,98109,1908,"29,970",,22.5,26.1,25.6,29.5,672989,782790,0,29528,643462
22939,2015,Residential,Seattle,WA,98125,1951,"143,498",,46.7,60.8,54.7,69.8,6695413,8723385,0,393011,6302418
22940,2015,NonResidential,Seattle,WA,98133,1982,"27,574",,42.1,42.8,132.2,134.4,1160989,1180511,0,1161037,0
22941,2015,Residential,Seattle,WA,98133,1968,"227,233",,21.7,22.7,68.2,71.3,5118939,5352114,0,5119151,0
22943,2015,Residential,Seattle,WA,98133,1986,"123,841",,31.7,33.2,95.5,99.8,2584082,2705438,0,2422342,161840
22951,2015,Residential,Seattle,WA,98125,1977,"24,288",,24.7,27.3,77.6,85.8,600318,663940,0,600342,0
22953,2015,NonResidential,Seattle,WA,98125,1965,"24,982",,28.1,28.1,88.3,88.3,702385,702385,0,702414,0
22954,2015,Residential,Seattle,WA,98125,1987,"112,424",,27.9,30.0,87.4,94.1,2303386,2478413,0,2303481,0
22955,2015,NonResidential,Seattle,WA,98125,1998,"43,661",,89.8,97.7,224.0,245.3,3922066,4264182,0,2708351,1213827
22956,2015,Residential,Seattle,WA,98125,1992,"94,711",,48.3,50.5,121.3,126.5,4577534,4784182,0,3196618,1381049
22957,2015,Residential,Seattle,WA,98125,1986,"56,996",,31.9,36.2,100.1,113.5,1328869,1507238,0,1328924,0
22958,2015,Residential,Seattle,WA,98125,1963,"79,014",,24.0,25.4,75.2,79.7,1958352,2074990,0,1958433,0
22961,2015,Residential,Seattle,WA,98125,1992,"21,620",,85.8,93.7,165.6,173.3,2094410,2285607,0,881352,1213094
22962,2015,NonResidential,Seattle,WA,98133,1987,"76,105",,35.6,36.8,111.8,115.5,2709429,2800516,0,2709542,0
22964,2015,Residential,Seattle,WA,98125,1989,"21,422",,28.5,31.2,89.3,98.1,609494,669358,0,609520,0
22971,2015,Residential,Seattle,WA,98102,1928,"20,384",,33.8,35.4,55.9,57.6,688687,721961,0,199469,489226
22983,2015,Residential,Seattle,WA,98102,1977,"20,383",,20.8,22.7,65.2,71.4,422966,463347,0,422983,0
23006,2015,Residential,Seattle,WA,98125,1976,"24,288",,26.3,29.7,82.7,93.2,639878,721116,0,639905,0
23008,2015,NonResidential,Seattle,WA,98125,1952,"32,009",,52.9,60.8,132.0,140.3,1972156,2265369,0,1363252,608961
23009,2015,Residential,Seattle,WA,98125,1979,"24,552",,26.5,29.6,83.2,92.8,650452,725752,0,650479,0
23010,2015,Residential,Seattle,WA,98125,1970,"88,340",,38.6,42.8,102.3,114.3,3408266,3780559,0,2611654,796721
23011,2015,NonResidential,Seattle,WA,98125,1966,"41,615",,49.6,53.5,155.7,167.9,2063212,2225403,0,2063298,0
23017,2015,NonResidential,Seattle,WA,98125,1988,"28,841",,46.3,49.1,116.0,115.8,1334876,1415415,0,930013,404901
23020,2015,NonResidential,Seattle,WA,98125,1977,"33,344",,3.6,3.9,11.2,12.1,114892,124583,0,114896,0
23022,2015,Specialty,Seattle,WA,98125,2005,"30,498",,84.1,99.3,166.2,182.2,2566219,3029683,0,1136064,1430202
23025,2015,Residential,Seattle,WA,98125,1972,"124,904",,53.6,60.3,138.2,156.6,6692185,7530139,0,4891435,1800953
23026,2015,Residential,Seattle,WA,98125,1989,"44,645",,34.3,37.1,107.5,116.6,1287422,1395439,0,1287475,0
23028,2015,Residential,Seattle,WA,98121,1901,"44,104",,27.1,31.2,85.1,97.9,1170616,1346674,0,1170665,0
23031,2015,Residential,Seattle,WA,98116,1988,"24,711",,22.0,24.6,69.1,77.1,544043,606859,0,544066,0
23040,2015,NonResidential,Seattle,WA,98106,1924,"42,975",,51.1,67.3,72.9,95.0,1093653,1441461,0,197155,896506
23047,2015,Residential,Seattle,WA,98133,1974,"21,552",,23.6,24.6,74.0,77.3,508051,530243,0,508073,0
23049,2015,NonResidential,Seattle,WA,98108,1963,"23,260",,69.2,82.7,141.8,154.9,1609444,1924651,0,769135,840341
23050,2015,Residential,Seattle,WA,98106,1988,"298,714",,31.0,33.8,94.8,103.6,4529304,4938736,0,4356810,172675
23051,2015,NonResidential,Seattle,WA,98106,1988,"30,659",,106.7,119.6,265.6,279.1,3580035,4010498,0,2463460,1116677
23056,2015,NonResidential,Seattle,WA,98109,1920,"27,144",,34.6,41.5,69.5,76.7,939840,1126065,0,430411,509447
23064,2015,NonResidential,Seattle,WA,98133,1970,"23,166",,142.2,142.2,149.3,149.3,3294645,3294645,0,11,3294634
23065,2015,NonResidential,Seattle,WA,98133,1979,"34,759",,40.9,42.3,128.4,132.9,1410266,1459985,0,1410325,0
23071,2015,NonResidential,Seattle,WA,98133,1966,"415,632",,194.8,197.4,387.9,388.3,94178648,95443368,0,42421724,51758703
23074,2015,Residential,Seattle,WA,98133,1999,"29,810",,52.5,55.4,164.8,174.1,1959777,2069976,0,1959858,0
23075,2015,Residential,Seattle,WA,98133,1968,"24,163",,23.3,24.4,73.3,76.5,561307,586266,0,561331,0
23076,2015,NonResidential,Seattle,WA,98133,1965,"44,719",,32.1,35.0,65.8,70.1,1536287,1678069,0,736806,799512
23078,2015,Residential,Seattle,WA,98122,1972,"20,368",,28.4,31.4,89.3,98.7,579269,639966,0,579293,0
23080,2015,Residential,Seattle,WA,98122,1927,"22,059",,75.4,90.8,107.9,124.1,1663324,2002887,0,303584,1359752
23098,2015,NonResidential,Seattle,WA,98144,1965,"21,603",,268.8,276.3,678.3,672.0,5807879,5967914,0,4093969,1714078
23101,2015,Residential,Seattle,WA,98119,1963,"65,538",,36.3,40.1,110.7,122.8,2376794,2629238,0,2277143,99745
23102,2015,Residential,Seattle,WA,98121,1980,"125,258",,35.3,39.9,86.0,97.6,4296165,4857313,0,2847142,1449141
23103,2015,Residential,Seattle,WA,98116,2000,"26,148",,39.4,43.1,105.2,111.4,1030468,1126816,0,798744,231757
23104,2015,Residential,Seattle,WA,98103,1988,"24,847",,26.8,29.6,84.1,93.0,665216,735656,0,665243,0
23105,2015,Residential,Seattle,WA,98126,1985,"26,827",,35.0,39.9,109.8,125.2,781405,891089,0,781438,0
23106,2015,Residential,Seattle,WA,98126,1973,"63,414",,34.1,39.4,87.9,99.9,2161828,2497257,0,1580348,581545
23107,2015,Residential,Seattle,WA,98126,2000,"68,400",,22.9,22.9,60.2,60.2,1563046,1563046,0,1184318,378777
23108,2015,Residential,Seattle,WA,98102,1986,"25,440",,23.5,26.4,73.7,83.0,597267,672860,0,597292,0
23109,2015,Residential,Seattle,WA,98144,1986,"33,331",,28.9,28.9,90.8,90.8,803896,803896,0,803930,0
23110,2015,Residential,Seattle,WA,98116,1968,"68,815",,23.8,25.7,74.7,80.7,1637199,1768314,0,1637267,0
23111,2015,Residential,Seattle,WA,98116,1994,"31,027",,26.8,31.2,75.2,87.7,898845,1044108,0,753499,145377
23113,2015,NonResidential,Seattle,WA,98112,1964,"591,981",,177.3,173.4,358.7,346.3,104977248,102641984,0,48861766,56117500
23115,2015,NonResidential,Seattle,WA,98108,1979,"42,900",,9.1,9.9,28.5,31.1,390726,426299,0,390742,0
23117,2015,Specialty,Seattle,WA,98108,2005,"57,952",,53.6,61.6,112.1,120.6,3105001,3572541,0,1548473,1556593
23120,2015,NonResidential,Seattle,WA,98108,1971,"26,232",,109.6,126.4,185.0,202.7,2874181,3315865,0,878285,1995932
23125,2015,Residential,Seattle,WA,98106,2010,"435,501",,35.4,39.1,85.3,93.6,13093350,14470579,0,8514539,4579163
23128,2015,Residential,Seattle,WA,98115,1972,"25,472",,17.4,19.0,54.7,59.7,362823,396404,0,362838,0
23130,2015,Residential,Seattle,WA,98103,1978,"28,918",,25.1,27.1,77.2,82.9,725542,782524,0,704004,21567
23132,2015,Residential,Seattle,WA,98103,1990,"43,035",,28.5,29.4,89.6,92.3,814656,839449,0,814689,0
23158,2015,NonResidential,Seattle,WA,98144,1956,"25,840",,12.1,11.7,37.9,36.7,311939,301728,0,311952,0
23161,2015,NonResidential,Seattle,WA,98144,1988,"45,145",,25.6,31.6,50.4,56.7,1119906,1383109,0,494764,625162
23162,2015,Residential,Seattle,WA,98104,1988,"68,669",,23.3,23.3,73.3,73.3,1602030,1602030,0,1602096,0
23164,2015,NonResidential,Seattle,WA,98144,2001,"70,332",,46.7,47.7,140.4,141.4,2074152,2116507,0,1942577,131656
23166,2015,Residential,Seattle,WA,98144,1992,"24,192",,21.4,24.4,67.3,76.7,518794,590766,0,518815,0
23167,2015,Residential,Seattle,WA,98101,1965,"44,616",,37.3,42.2,117.0,132.4,1662898,1881400,0,1662967,0
23170,2015,Residential,Seattle,WA,98125,1978,"135,955",,24.8,26.6,74.5,80.3,3542210,3805916,0,3321342,221006
23172,2015,Residential,Seattle,WA,98103,2005,"66,013",,35.5,38.4,111.6,120.6,1725061,1864552,0,1725133,0
23173,2015,Residential,Seattle,WA,98109,1960,"21,822",,31.8,36.0,99.9,113.0,694241,785427,0,694269,0
23174,2015,Residential,Seattle,WA,98109,1969,"30,569",,25.3,28.3,72.6,80.9,783413,875504,0,681098,102343
23175,2015,Residential,Seattle,WA,98109,1978,"34,590",,17.4,19.2,54.5,60.4,600528,665279,0,600553,0
23177,2015,Residential,Seattle,WA,98103,2000,"37,964",,31.4,32.4,98.6,101.8,1192704,1230319,0,1192753,0
23181,2015,Residential,Seattle,WA,98104,1907,"22,402",,29.6,32.5,89.2,98.2,662280,728071,0,622902,39404
23182,2015,Residential,Seattle,WA,98104,2008,"97,490",,37.6,40.9,92.0,99.5,2628864,2860580,0,1762121,866816
23184,2015,Residential,Seattle,WA,98104,1911,"30,985",,35.1,37.5,110.2,117.8,1117984,1194603,0,1118031,0
23187,2015,Residential,Seattle,WA,98104,1991,"109,874",,46.6,53.1,115.9,127.2,3316342,3778573,0,2283556,1032881
23189,2015,Residential,Seattle,WA,98125,1999,"37,692",,23.2,25.5,72.9,80.0,621751,682693,0,621777,0
23191,2015,Residential,Seattle,WA,98125,1966,"31,744",,23.3,25.4,73.0,79.7,738372,805654,0,738402,0
23196,2015,Residential,Seattle,WA,98122,1907,"35,000",,23.9,26.8,75.2,84.1,837792,937463,0,837826,0
23204,2015,Specialty,Seattle,WA,98108,1971,"50,546",,18.9,20.0,59.2,62.7,971308,1028477,0,970348,1000
23212,2015,Residential,Seattle,WA,98119,1930,"36,837",,33.4,36.5,65.5,73.4,1230757,1346188,0,536849,693931
23213,2015,Residential,Seattle,WA,98104,1930,"39,520",,55.1,64.7,80.7,90.8,2179078,2557141,0,431668,1747428
23215,2015,Residential,Seattle,WA,98119,1929,"41,420",,26.0,29.8,57.6,68.0,1076084,1234055,0,600531,475578
23216,2015,Residential,Seattle,WA,98119,1930,"20,798",,68.0,80.2,102.0,114.8,1415254,1668597,0,303812,1111455
23220,2015,Residential,Seattle,WA,98119,1930,"32,693",,68.8,86.0,92.2,110.2,1860293,2325312,0,257854,1602450
23222,2015,Residential,Seattle,WA,98116,1958,"29,811",,26.3,29.6,82.6,93.0,619804,697772,0,619830,0
23223,2015,Residential,Seattle,WA,98116,1989,"22,606",,25.1,28.3,78.8,88.8,567434,639376,0,567458,0
23226,2015,Residential,Seattle,WA,98117,2001,"23,381",,17.8,19.6,55.8,61.6,415453,458442,0,415470,0
23228,2015,NonResidential,Seattle,WA,98117,1994,"45,522",,285.8,304.2,639.9,659.2,13010578,13845827,0,7402385,5608500
23231,2015,NonResidential,Seattle,WA,98133,1979,"20,088",,17.2,18.3,54.0,57.6,336461,359189,0,336475,0
23240,2015,Residential,Seattle,WA,98116,1990,"27,328",,42.9,48.1,134.7,150.9,1172065,1313418,0,1172114,0
23242,2015,Residential,Seattle,WA,98136,2014,"72,356",,36.9,39.7,91.9,101.0,2322314,2503428,0,1604317,718063
23251,2015,Residential,Seattle,WA,98136,1969,"24,180",,21.0,23.4,65.9,73.6,507451,567002,0,507472,0
23253,2015,Residential,Seattle,WA,98136,1980,"23,932",,29.6,33.2,93.0,104.3,708967,795151,0,708996,0
23265,2015,Specialty,Seattle,WA,98134,1989,"138,907",,54.9,62.3,133.7,141.7,7657568,8689998,0,5078028,2579750
23268,2015,NonResidential,Seattle,WA,98134,1997,"40,657",,71.8,72.0,221.1,221.3,2920918,2926121,0,2834498,86537
23277,2015,NonResidential,Seattle,WA,98134,1900,"20,200",,13.2,14.3,40.9,44.6,265874,289246,0,262036,3849
23284,2015,Residential,Seattle,WA,98104,1967,"212,938",,50.7,51.2,101.5,103.1,10791309,10898812,0,4917476,5874036
23285,2015,Residential,Seattle,WA,98104,1930,"32,688",,62.6,75.2,90.0,103.2,1837610,2208175,0,341361,1496263
23286,2015,Residential,Seattle,WA,98104,1948,"50,145",,51.7,61.0,82.1,91.9,2399762,2832145,0,619277,1780511
23287,2015,Residential,Seattle,WA,98104,2008,"629,615",,43.3,45.7,109.3,111.8,27282662,28779126,0,19208228,8075232
23292,2015,Residential,Seattle,WA,98104,2006,"332,781",,64.7,69.9,174.3,186.3,11208498,12105393,0,8810969,2397894
23293,2015,Residential,Seattle,WA,98102,1902,"54,770",,54.7,66.3,93.1,105.2,2996958,3628571,0,934267,2062730
23297,2015,NonResidential,Seattle,WA,98104,1904,"44,086",,74.4,88.3,140.8,159.1,3282191,3894277,1709038,1196273,376930
23299,2015,NonResidential,Seattle,WA,98104,1970,"54,372",,28.8,31.1,90.3,97.5,1563640,1688467,0,1563705,0
23300,2015,Residential,Seattle,WA,98104,1956,"24,039",,36.0,41.0,113.2,128.6,866343,984579,0,866379,0
23301,2015,Residential,Seattle,WA,98104,1960,"45,564",,60.8,71.6,89.0,100.8,2771198,3262000,0,548600,2222621
23304,2015,Residential,Seattle,WA,98104,1967,"92,183",,60.2,70.5,114.5,126.8,5549121,6497346,3305544,2018829,224832
23305,2015,Residential,Seattle,WA,98104,1925,"25,316",,53.1,62.1,94.4,104.8,1345483,1571132,0,467572,877930
